x,y
3600.0,9.325977187465469
3601.489219826628,9.402107697845729
3602.9784396532564,9.445904921452046
3604.4676594798843,9.522298876562916
3605.9568793065127,9.45325237169022
3607.4460991331407,9.274702912683576
3608.9353189597687,9.096402037175055
3610.424538786397,8.793997538380548
3611.913758613025,8.506694652247969
3613.4029784396535,8.112372820671986
3614.8921982662814,7.813523094611298
3616.3814180929094,7.742853379536938
3617.870637919538,7.558110443506421
3619.3598577461657,7.319001418368064
3620.849077572794,7.179215766540306
3622.338297399422,7.098975564618581
3623.82751722605,7.0603165591638515
3625.3167370526785,6.898033972991803
3626.8059568793064,6.72528463446742
3628.295176705935,6.551540493408521
3629.784396532563,6.364919831569047
3631.273616359191,6.248065597878624
3632.762836185819,6.147026296522277
3634.252056012447,6.109493921125468
3635.7412758390756,6.022294433604176
3637.2304956657035,5.9283341212568805
3638.7197154923315,5.855612895531731
3640.20893531896,5.85602112549635
3641.698155145588,5.734012564124992
3643.1873749722163,5.685209436308375
3644.6765947988442,5.697617924962551
3646.165814625472,5.6231213988258855
3647.6550344521006,5.535205185207195
3649.1442542787286,5.549130251965157
3650.6334741053565,5.591568016931234
3652.122693931985,5.584176202457168
3653.611913758613,5.582392289633365
3655.1011335852413,5.632187455518784
3656.5903534118693,5.5724499755888015
3658.0795732384972,5.536182106138517
3659.5687930651256,5.495444767379394
3661.0580128917536,5.5753906586585185
3662.547232718382,5.613425408392133
3664.03645254501,5.612477651583772
3665.525672371638,5.560406210407956
3667.0148921982664,5.533746265424496
3668.5041120248943,5.500281267193638
3669.9933318515227,5.525526446075999
3671.4825516781507,5.528736682388376
3672.9717715047786,5.515089521388571
3674.460991331407,5.480452102205322
3675.950211158035,5.4400220519482145
3677.4394309846634,5.337453772919532
3678.9286508112914,5.190673025087262
3680.4178706379193,5.070941969889245
3681.9070904645478,5.04449840678507
3683.3963102911757,4.922824379405568
3684.885530117804,4.767063978479673
3686.374749944432,4.65465309680662
3687.86396977106,4.576584814446074
3689.3531895976885,4.4788067854269755
3690.8424094243164,4.351243375203121
3692.331629250945,4.228403174661812
3693.820849077573,4.100369635547624
3695.3100689042008,4.046318849617843
3696.799288730829,3.984646934474394
3698.288508557457,3.883964301015198
3699.7777283840855,3.820316449035785
3701.2669482107135,3.8113095780038377
3702.7561680373415,3.7801980363335557
3704.24538786397,3.688045280804213
3705.734607690598,3.687494014937038
3707.2238275172263,3.6684984954789126
3708.713047343854,3.5899231403790934
3710.202267170482,3.5390351863451643
3711.6914869971106,3.533241016633532
3713.1807068237385,3.4874774211385153
3714.669926650367,3.4849404394606753
3716.159146476995,3.3858961917597097
3717.648366303623,3.3708973708713805
3719.1375861302513,3.365096835501931
3720.6268059568793,3.3049399045226506
3722.116025783507,3.2630793718108633
3723.6052456101356,3.2415292634569512
3725.0944654367636,3.2250463481810585
3726.583685263392,3.186530700253333
3728.07290509002,3.208964808744218
3729.562124916648,3.154787184652263
3731.0513447432763,3.1591136408993714
3732.5405645699043,3.1523993271765667
3734.0297843965327,3.153659292711698
3735.5190042231607,3.1220327481845396
3737.0082240497886,3.088965567727068
3738.497443876417,3.0252079232896727
3739.986663703045,3.0414189708058657
3741.4758835296734,3.0313111553092114
3742.9651033563014,3.0533297873105663
3744.4543231829293,3.004308013166307
3745.9435430095577,2.9566324482132713
3747.4327628361857,2.88107658114157
3748.921982662814,2.9317123597159043
3750.411202489442,2.904992602184337
3751.90042231607,2.8408972410651336
3753.3896421426984,2.8113707588738057
3754.8788619693264,2.7985329934652716
3756.368081795955,2.7967210067171053
3757.857301622583,2.7517702188757878
3759.3465214492107,2.7119683882339842
3760.835741275839,2.70265407529808
3762.324961102467,2.6704808350405926
3763.8141809290955,2.6543255814362965
3765.3034007557235,2.5993542288409324
3766.7926205823514,2.637374744698343
3768.28184040898,2.574901574375704
3769.771060235608,2.4858212005391476
3771.2602800622362,2.470565021328179
3772.749499888864,2.5190297360595286
3774.238719715492,2.5218335193788923
3775.7279395421206,2.4782663142691073
3777.2171593687485,2.4333012787982042
3778.706379195377,2.4104218982182193
3780.195599022005,2.4258958046435835
3781.684818848633,2.415878685276448
3783.1740386752613,2.40872169826612
3784.6632585018892,2.392238488937436
3786.1524783285176,2.3982973676729293
3787.6416981551456,2.3594545942996885
3789.1309179817736,2.344822391349541
3790.620137808402,2.345407925570092
3792.10935763503,2.3318033474794575
3793.5985774616584,2.344747127391971
3795.0877972882863,2.3060580033354485
3796.5770171149143,2.3012686027594516
3798.0662369415427,2.2907861546064163
3799.5554567681706,2.2842050436536447
3801.044676594799,2.290805293890968
3802.533896421427,2.2878251491294797
3804.023116248055,2.2862743939669143
3805.5123360746834,2.252984207088967
3807.0015559013113,2.2310960072252994
3808.4907757279398,2.189370495630567
3809.9799955545677,2.215285147959796
3811.4692153811957,2.263877933098364
3812.958435207824,2.2467960043805744
3814.447655034452,2.243364451555456
3815.9368748610805,2.26014386893696
3817.4260946877084,2.2540022674598466
3818.9153145143364,2.2618805218128113
3820.404534340965,2.2497880364647056
3821.8937541675928,2.264785177981764
3823.382973994221,2.2410860785731352
3824.872193820849,2.271948981184695
3826.361413647477,2.2564022884570036
3827.8506334741055,2.272776519360897
3829.3398533007335,2.2714167877248177
3830.8290731273614,2.258080638683878
3832.31829295399,2.2904046204919313
3833.807512780618,2.309464774001254
3835.296732607246,2.2964619244738587
3836.785952433874,2.3540691078766747
3838.275172260502,2.373499660401525
3839.7643920871305,2.3420841839399134
3841.2536119137585,2.328022160822298
3842.742831740387,2.3402493294568685
3844.232051567015,2.3884177619336486
3845.721271393643,2.374822445487999
3847.2104912202713,2.388095939893768
3848.699711046899,2.374821113865402
3850.1889308735276,2.413535862691185
3851.6781507001556,2.426938321926064
3853.1673705267835,2.4539600710889324
3854.656590353412,2.5065584518762596
3856.14581018004,2.5004307721243655
3857.6350300066683,2.49270557637428
3859.1242498332963,2.5260395915997447
3860.6134696599242,2.519432854246619
3862.1026894865527,2.5443478673109725
3863.5919093131806,2.528434495954027
3865.081129139809,2.5586651760168793
3866.570348966437,2.5628966824755617
3868.059568793065,2.485478151036935
3869.5487886196934,2.511736167770031
3871.0380084463213,2.520671949987135
3872.5272282729493,2.496411666751132
3874.0164480995777,2.472474291856717
3875.5056679262057,2.472474854112558
3876.994887752834,2.4642750666157878
3878.484107579462,2.430629134181828
3879.97332740609,2.427802644804282
3881.4625472327184,2.4208204822219006
3882.9517670593464,2.3907749866744186
3884.440986885975,2.3431728912757284
3885.9302067126027,2.343623151398575
3887.4194265392307,2.3044980286674432
3888.908646365859,2.3323103556267504
3890.397866192487,2.307591000247225
3891.8870860191155,2.273093839589085
3893.3763058457434,2.242238511030186
3894.8655256723714,2.2020186842638534
3896.354745499,2.194210242165294
3897.843965325628,2.2001154135437444
3899.333185152256,2.200806918354352
3900.822404978884,2.1480772501117396
3902.311624805512,2.139703224627248
3903.8008446321405,2.108056708342773
3905.2900644587685,2.101707540455713
3906.779284285397,2.1061446563677904
3908.268504112025,2.1352090261108843
3909.757723938653,2.1357163712357417
3911.2469437652812,2.1038650722461285
3912.736163591909,2.0940731025891264
3914.2253834185376,2.072089424978934
3915.7146032451656,2.074667221155401
3917.2038230717935,2.0628983494215687
3918.693042898422,2.083550775325137
3920.18226272505,2.073739617268181
3921.6714825516783,2.0683464328087693
3923.1607023783063,2.0795974523376626
3924.6499222049342,2.1054447951515183
3926.1391420315626,2.0858866281156216
3927.6283618581906,2.0707506321095797
3929.117581684819,2.098240974453652
3930.606801511447,2.108606688811693
3932.096021338075,2.1249227760438107
3933.5852411647033,2.0933532496610536
3935.0744609913313,2.091483022092245
3936.5636808179597,2.1041392320957186
3938.0529006445877,2.1040095405468584
3939.5421204712156,2.115489723040092
3941.031340297844,2.1439755016678164
3942.520560124472,2.1667153436801305
3944.0097799511004,2.1839363694220935
3945.4989997777284,2.1997312745130664
3946.9882196043563,2.201446913341721
3948.4774394309848,2.2123803835261375
3949.9666592576127,2.2112209901365563
3951.455879084241,2.244321934889155
3952.945098910869,2.246558532877363
3954.434318737497,2.212875240798874
3955.9235385641255,2.2511681221446276
3957.4127583907534,2.2555657566102605
3958.901978217382,2.20096918044284
3960.39119804401,2.1943524220725243
3961.8804178706378,2.1630637239334987
3963.369637697266,2.1854858949141756
3964.858857523894,2.1870407879519256
3966.3480773505225,2.1745365988363123
3967.8372971771505,2.1747030826113627
3969.3265170037785,2.1737725225242546
3970.815736830407,2.14307278273249
3972.304956657035,2.127191142391287
3973.7941764836633,2.1022881353244274
3975.283396310291,2.0606729292034727
3976.772616136919,2.0885214145874356
3978.2618359635476,2.121765724925708
3979.7510557901755,2.1015660099412585
3981.240275616804,2.09675432230335
3982.729495443432,2.097362426737389
3984.21871527006,2.081387707968426
3985.7079350966883,2.08594560993956
3987.1971549233162,2.08827592308926
3988.6863747499447,2.0455890198295856
3990.1755945765726,2.0612502298781887
3991.6648144032006,2.037889748931429
3993.154034229829,2.038701771416675
3994.643254056457,2.0493342885031938
3996.1324738830854,2.03703060611452
3997.6216937097133,2.0460596409513006
3999.1109135363413,2.04101168468913
4000.6001333629697,2.0366390165248673
4002.0893531895977,2.0390797653841632
4003.578573016226,2.010662509838358
4005.067792842854,2.0272944982328536
4006.557012669482,2.020000396217016
4008.0462324961104,2.023122255281436
4009.5354523227384,2.013743142736413
4011.0246721493663,2.0199386518734483
4012.5138919759947,2.0079776116424886
4014.0031118026227,1.9877636769131088
4015.492331629251,2.0164400835196443
4016.981551455879,2.0381630682066754
4018.470771282507,2.025782468185855
4019.9599911091354,2.0125875916691833
4021.4492109357634,2.018378430715006
4022.938430762392,2.028886185358504
4024.42765058902,2.012167991779518
4025.9168704156477,2.024041851053433
4027.406090242276,2.0249392637607353
4028.895310068904,2.028067450693686
4030.3845298955325,2.0279016028544894
4031.8737497221605,2.044292572723868
4033.3629695487884,2.03401158767503
4034.852189375417,2.0577933810421163
4036.341409202045,2.0193890496706777
4037.8306290286732,2.049701579831691
4039.319848855301,2.073225355400164
4040.809068681929,2.0617096409871176
4042.2982885085576,2.0734815458664144
4043.7875083351855,2.071446486691097
4045.2767281618135,2.057181578267737
4046.765947988442,2.056353322372219
4048.25516781507,2.0583501646881306
4049.7443876416983,2.0538181507615834
4051.233607468326,2.065694859710357
4052.722827294954,2.061323874851348
4054.2120471215826,2.0531162130086895
4055.7012669482106,2.073721111527071
4057.190486774839,2.0600773321253865
4058.679706601467,2.0697224610406333
4060.168926428095,2.0732190775483517
4061.6581462547233,2.0562917817959927
4063.1473660813513,2.0684847900433807
4064.6365859079797,2.058230355753821
4066.1258057346076,2.0754223566097347
4067.6150255612356,2.0600519799580117
4069.104245387864,2.091626203260502
4070.593465214492,2.0872701130553337
4072.0826850411204,2.0778041080496643
4073.5719048677483,2.0625214933033544
4075.0611246943763,2.064373750325898
4076.5503445210047,2.105179678201647
4078.0395643476327,2.1407079984299364
4079.528784174261,2.115672987768527
4081.018004000889,2.1442873330048307
4082.507223827517,2.122980725415183
4083.9964436541454,2.1307614283182046
4085.4856634807734,2.1373393600566093
4086.974883307402,2.142832343056592
4088.4641031340298,2.1667366318262715
4089.9533229606577,2.1658187635339967
4091.442542787286,2.1937080346609563
4092.931762613914,2.197830230311086
4094.4209824405425,2.214719834300905
4095.9102022671705,2.229769059615771
4097.399422093798,2.235658585284478
4098.888641920426,2.2710452586823835
4100.377861747055,2.255888542050743
4101.867081573683,2.2559128400050836
4103.356301400311,2.259569567348025
4104.845521226939,2.272161970072684
4106.334741053567,2.295181612625611
4107.823960880196,2.3548347420777422
4109.313180706824,2.396961669677465
4110.802400533452,2.4032120018200898
4112.29162036008,2.412889440941561
4113.780840186708,2.427115991481362
4115.270060013337,2.464718712611947
4116.759279839965,2.5087614494843553
4118.248499666593,2.5187368799974377
4119.7377194932205,2.5350538476273505
4121.2269393198485,2.5490490425522245
4122.716159146477,2.5494127814290084
4124.205378973105,2.5534613963247352
4125.694598799733,2.6068041701249225
4127.183818626361,2.578113096365261
4128.673038452989,2.5583805140180145
4130.162258279618,2.5646133883970696
4131.651478106246,2.5699021004114493
4133.140697932874,2.552956817514392
4134.629917759502,2.5915799502551593
4136.11913758613,2.6217773055920386
4137.608357412759,2.60033614325738
4139.097577239387,2.6035585786948388
4140.586797066015,2.645867176543383
4142.076016892643,2.6412025152868592
4143.565236719271,2.6489351464177635
4145.054456545899,2.6485587823549057
4146.543676372527,2.657325342113367
4148.032896199155,2.6721814300492817
4149.522116025783,2.6749582896437407
4151.011335852411,2.6677859837503335
4152.50055567904,2.650516026489741
4153.989775505668,2.6329994408861372
4155.478995332296,2.607346792729382
4156.968215158924,2.6045153258789155
4158.457434985552,2.5795084766281313
4159.94665481218,2.559766494741351
4161.435874638809,2.4855169329029287
4162.925094465437,2.455885548037975
4164.414314292065,2.45473908065878
4165.903534118693,2.4466414475594864
4167.392753945322,2.396244408586273
4168.88197377195,2.33725259039515
4170.3711935985775,2.358079825759324
4171.8604134252055,2.3440472682462623
4173.349633251833,2.315098046736818
4174.838853078461,2.28137653303542
4176.32807290509,2.241206636103318
4177.817292731718,2.2464978716735096
4179.306512558346,2.238188157817065
4180.795732384974,2.222265183914259
4182.284952211603,2.2116950971117357
4183.774172038231,2.1672154014000706
4185.263391864859,2.1608307954335855
4186.752611691487,2.1471984861598843
4188.241831518115,2.120928303291605
4189.731051344743,2.128479804129953
4191.220271171372,2.126322885014856
4192.709490998,2.098086731371294
4194.198710824628,2.081922515469091
4195.687930651256,2.053371759410385
4197.177150477884,2.040670294722297
4198.666370304512,2.047784762710418
4200.15559013114,2.042293461951565
4201.644809957768,2.032576892827255
4203.134029784396,2.0095893082459235
4204.623249611024,2.001833767159827
4206.112469437653,2.0152326651967782
4207.601689264281,2.0000018305715157
4209.090909090909,2.028016019074706
4210.580128917537,2.001870204632931
4212.069348744166,1.9916931033476106
4213.558568570794,1.9892215149366463
4215.047788397422,1.9609443316250499
4216.53700822405,1.9651141755415074
4218.026228050678,1.9855427053034544
4219.515447877306,1.9810927967441057
4221.0046677039345,1.9701927122476188
4222.4938875305625,1.9614758620681458
4223.98310735719,1.9604378282438968
4225.472327183818,1.9296370959044464
4226.961547010447,1.9465243116629842
4228.450766837075,1.939603909675228
4229.939986663703,1.9186193729288077
4231.429206490331,1.9208565706707488
4232.918426316959,1.9087410909913325
4234.407646143587,1.8969377403842076
4235.896865970216,1.9200258274467639
4237.386085796844,1.9032213220335767
4238.875305623472,1.9002071371754998
4240.3645254501,1.881067505508253
4241.853745276729,1.8739854660268673
4243.342965103357,1.8763311841741188
4244.832184929985,1.8674131322386174
4246.3214047566125,1.8497935259924865
4247.8106245832405,1.8545594738368238
4249.2998444098685,1.8674005199177413
4250.789064236497,1.8580050781052844
4252.278284063125,1.8654843366430678
4253.767503889753,1.8586031709766209
4255.256723716381,1.8548754415181963
4256.745943543009,1.841703250075484
4258.235163369638,1.8516857486149885
4259.724383196266,1.8526062155589462
4261.213603022894,1.8405745895096237
4262.702822849522,1.8250067043911653
4264.19204267615,1.8205169660482117
4265.681262502779,1.7907469375997018
4267.170482329407,1.784642745560328
4268.659702156035,1.8021747740515195
4270.148921982663,1.8244155743141925
4271.638141809291,1.832829436047965
4273.127361635919,1.8070195847108845
4274.616581462547,1.8066299353231412
4276.105801289175,1.7990017514168677
4277.595021115803,1.8069099957385786
4279.084240942431,1.8000382819449483
4280.57346076906,1.7887605249509837
4282.062680595688,1.797158881305752
4283.551900422316,1.8075908891471528
4285.041120248944,1.7909106529884857
4286.530340075572,1.8011939339389214
4288.019559902201,1.7954199908003792
4289.508779728829,1.7920695641436963
4290.997999555457,1.7966120598728375
4292.487219382085,1.7873611062979342
4293.976439208713,1.7844511296817138
4295.465659035342,1.805778840521227
4296.9548788619695,1.791843237156992
4298.4440986885975,1.7745229460110679
4299.933318515225,1.7664351133398786
4301.422538341853,1.7413175918205175
4302.911758168482,1.7467433410742375
