x,y,ivar
3600.0,5.359096878673881,0.15105815038987203
3601.489219826628,-1.2260758333579016,0.17270475384876677
3602.9784396532564,6.998681430798984,0.14399254558060928
3604.4676594798843,4.760027920673004,0.15167599915623411
3605.9568793065127,-0.6769626910418154,0.19147468117332622
3607.4460991331407,-1.4653016014385747,0.1938490003855389
3608.9353189597687,0.5358093413460292,0.19802006578723805
3610.424538786397,2.7933955802811568,0.22213685972362518
3611.913758613025,-1.1770735744425709,0.23596527767133813
3613.4029784396535,-1.6103677992889498,0.22916785692719288
3614.8921982662814,1.9833088430728754,0.2216918532057287
3616.3814180929094,6.592280211800464,0.18122368329769667
3617.870637919538,2.797731888063587,0.14756243422900078
3619.3598577461657,1.064698271517466,0.16945196762117737
3620.849077572794,2.0703255497765474,0.20812077094191267
3622.338297399422,2.7366731871528605,0.18664006232889027
3623.82751722605,4.740654626041495,0.1892806211386694
3625.3167370526785,6.021060202298932,0.2025423364635086
3626.8059568793064,8.253332732039139,0.16626557358557942
3628.295176705935,4.338488818207849,0.20820702505910643
3629.784396532563,3.8623259323429724,0.19054338017632425
3631.273616359191,5.131073009795038,0.20626701845176224
3632.762836185819,4.194405153715027,0.1968639844761628
3634.252056012447,5.695206267005083,0.2165042729100225
3635.7412758390756,5.192293561742574,0.2243346453471472
3637.2304956657035,2.79886183494925,0.2717355724236291
3638.7197154923315,4.938538347047726,0.236194783167636
3640.20893531896,7.15489437287757,0.21695373527113138
3641.698155145588,3.559658289128479,0.195256828237193
3643.1873749722163,1.5489303169849629,0.2512403719765694
3644.6765947988442,5.170792744460902,0.26022785661569575
3646.165814625472,2.4822762670645733,0.2763330910028121
3647.6550344521006,6.81132499657722,0.22736482288556378
3649.1442542787286,2.7047930436351155,0.28517563307711347
3650.6334741053565,1.4318887371571978,0.2973074030985317
3652.122693931985,3.111278545890505,0.2791395272154118
3653.611913758613,6.057677745349749,0.2602811010829197
3655.1011335852413,3.5332700906064662,0.26985194598855133
3656.5903534118693,5.347210820337617,0.2838803861214221
3658.0795732384972,4.593050209701666,0.2967418366574545
3659.5687930651256,2.424660498660602,0.34972917048523217
3661.0580128917536,4.68665626260547,0.2941957872655308
3662.547232718382,0.4677540944736247,0.35810070798163757
3664.03645254501,1.7765307198604345,0.3554233287172906
3665.525672371638,3.0620612117046506,0.3388794943307055
3667.0148921982664,4.953849507329501,0.3199442153876232
3668.5041120248943,0.5573827148237855,0.4985883091942757
3669.9933318515227,1.5869860889684126,0.4416598630382822
3671.4825516781507,4.2540411756240335,0.4179018055570664
3672.9717715047786,4.847095569278783,0.4311780458667681
3674.460991331407,5.050072763663081,0.40115511678865967
3675.950211158035,6.90067155332028,0.37455951757861095
3677.4394309846634,3.615585734277829,0.45188374661753317
3678.9286508112914,2.461673266180964,0.5403239135013168
3680.4178706379193,4.6045892681646805,0.4967322558038962
3681.9070904645478,5.426582132626969,0.48040303894355996
3683.3963102911757,3.9154744208908294,0.5388245570057308
3684.885530117804,3.63772131710803,0.5638501652391718
3686.374749944432,6.244879677413974,0.46984729572230716
3687.86396977106,3.399364761013783,0.5828029841341976
3689.3531895976885,3.4137051003453642,0.5786798634116496
3690.8424094243164,2.060696747434003,0.6554482318711538
3692.331629250945,3.2643875777574354,0.5751272372411854
3693.820849077573,5.47539188705034,0.47387974371749164
3695.3100689042008,5.5497130633607,0.5159792848012512
