x,y,ivar
3600.0,5.322344567102846,0.09623584639439287
3601.489219826628,10.875483089209451,0.09491000188904695
3602.9784396532564,6.00103737997121,0.12465076511385735
3604.4676594798843,1.726376627923972,0.15988643635125777
3605.9568793065127,3.4401993445790566,0.16293708182921066
3607.4460991331407,6.156736928756805,0.14131698942943166
3608.9353189597687,7.2090990277178495,0.13616331543690877
3610.424538786397,3.227733696355854,0.17482212528684077
3611.913758613025,5.121267159323292,0.1629314542118715
3613.4029784396535,5.4336936337849355,0.1443045351230674
3614.8921982662814,3.881388694997158,0.1507658536650433
3616.3814180929094,4.822737177714758,0.14535021797285888
3617.870637919538,3.999725390107238,0.140347927522966
3619.3598577461657,4.08397977668115,0.1518905167195475
3620.849077572794,2.422121475571896,0.15826964568355642
3622.338297399422,0.36583036109197,0.16356589361636278
3623.82751722605,7.039213418246214,0.14584813619392528
3625.3167370526785,4.7271806153174625,0.1618769809032587
3626.8059568793064,6.517992422693767,0.15493563243297429
3628.295176705935,9.29882901259304,0.1497875530596568
3629.784396532563,3.9085969425365246,0.15193859069293453
3631.273616359191,4.053363676761322,0.15727160196599074
3632.762836185819,2.7501308512683216,0.163797764552895
3634.252056012447,7.825035786273462,0.16110386816105543
3635.7412758390756,0.9363272239533424,0.172240456738697
3637.2304956657035,6.733774276385238,0.1572482787146821
3638.7197154923315,4.004358500602029,0.1746166358211423
3640.20893531896,2.0354500985732358,0.23337665392096385
3641.698155145588,7.147284526875421,0.17274676937424788
3643.1873749722163,4.160841151293999,0.18736400193239727
3644.6765947988442,3.419069872997669,0.18739629767140478
3646.165814625472,3.9947962489570332,0.18216706884333575
3647.6550344521006,3.8131872407599037,0.19806015148716913
3649.1442542787286,4.615329511609078,0.18495879271960064
3650.6334741053565,3.2419823003201627,0.16133789362311765
3652.122693931985,3.4906411146912353,0.17960936288685192
3653.611913758613,2.336960098045213,0.19455038004999173
3655.1011335852413,7.896831287408603,0.17046025824113417
3656.5903534118693,2.6640094096630302,0.2289487921795756
3658.0795732384972,1.6101886159297838,0.2424464216004391
3659.5687930651256,4.9606984246863615,0.2115790312682201
3661.0580128917536,2.5066017994800145,0.24575758495449976
3662.547232718382,4.8919998766740145,0.22582002734576384
3664.03645254501,3.9041114326184303,0.2325553012957648
3665.525672371638,3.7424770750030825,0.27673033943051256
3667.0148921982664,3.9883414789291827,0.25353867365797916
3668.5041120248943,7.563523582595252,0.2231035673757656
3669.9933318515227,4.295220591067276,0.2556089924998013
3671.4825516781507,6.155814131970559,0.24360688714718476
3672.9717715047786,5.59353366561649,0.2332246584493411
3674.460991331407,9.00768042484654,0.2355008760836384
3675.950211158035,3.8702206027552037,0.2894119784570794
3677.4394309846634,6.885365273196574,0.2773776256735643
3678.9286508112914,4.290306021033703,0.288870947756669
3680.4178706379193,4.79581835102546,0.2786205449648621
3681.9070904645478,4.249141628336249,0.3585972709112486
3683.3963102911757,3.3288658388913492,0.3467263367282913
3684.885530117804,3.130087621598271,0.3563762733050776
3686.374749944432,5.815589696766024,0.33605915611375586
3687.86396977106,4.101788222550455,0.3945905146676875
3689.3531895976885,4.675467543646585,0.3971002202093993
3690.8424094243164,6.1554873771765255,0.35214360702814457
3692.331629250945,3.2250928567984416,0.38357787732884074
3693.820849077573,2.4190636841495614,0.4729840789756589
3695.3100689042008,5.486521851870797,0.3988441813686987
3696.799288730829,3.4380179711130223,0.4156776820055344
3698.288508557457,3.512199240949265,0.37915148861671316
3699.7777283840855,4.319708305599477,0.3758040729495841
3701.2669482107135,4.590977230669115,0.3831848569502362
3702.7561680373415,1.9277224038477505,0.4079790684148493
3704.24538786397,5.361492219158788,0.38347327209010307
3705.734607690598,3.730263713006784,0.38630292190072724
3707.2238275172263,4.166690396817469,0.41319248513625584
3708.713047343854,4.824604387816871,0.4437570661051144
3710.202267170482,4.0490468483104,0.4664049653993255
3711.6914869971106,3.8901168643163495,0.479039800453454
3713.1807068237385,6.95415447756327,0.4066330759658352
3714.669926650367,4.864516555308527,0.44784463502208927
3716.159146476995,4.760987068071396,0.4861254137358268
3717.648366303623,7.414066650879198,0.4263782495018927
3719.1375861302513,4.944242311677274,0.4910082539878268
3720.6268059568793,3.955693267204831,0.5331414007694265
3722.116025783507,7.829108731301538,0.42551405299208667
3723.6052456101356,4.094770836587601,0.5543863781193042
3725.0944654367636,6.270789602588122,0.4802750986091676
3726.583685263392,4.03414651936984,0.41946641757474723
3728.07290509002,6.250701749209138,0.4640346220708954
3729.562124916648,6.169182022039479,0.47361099826695957
3731.0513447432763,5.9381687902504545,0.4798901448528463
3732.5405645699043,4.275269984809567,0.5423061408995299
3734.0297843965327,5.637107869011199,0.5128289828397112
3735.5190042231607,7.130061834745809,0.5034833111894098
3737.0082240497886,5.608803553699528,0.5703228041276306
3738.497443876417,6.208952339368745,0.49918899368767833
3739.986663703045,3.3654044924689317,0.5496677489945936
3741.4758835296734,3.8892255066319854,0.5465749941001952
3742.9651033563014,2.356721353107829,0.5966956449805776
3744.4543231829293,2.50279408758661,0.6725729501100429
3745.9435430095577,3.492096528292863,0.6619741817615337
3747.4327628361857,4.869562005494801,0.6611259988498126
3748.921982662814,1.8583485620661464,0.724431636132521
3750.411202489442,4.3351763563483825,0.6572054901317981
3751.90042231607,3.742713994187092,0.6901330487363714
3753.3896421426984,3.950677188642352,0.7144767806749095
3754.8788619693264,5.228689228625399,0.6355448616684736
3756.368081795955,5.085304980858499,0.6874788665171391
3757.857301622583,5.261788017123085,0.6766841100634513
3759.3465214492107,5.482774273522715,0.6686214644955835
3760.835741275839,3.1916413311444476,0.6740029948584537
3762.324961102467,5.2078280028372115,0.664939988895087
3763.8141809290955,2.680967658794052,0.755656146302683
3765.3034007557235,4.49816093202997,0.4442689922610989
3766.7926205823514,2.6882414269365325,0.7792875050172778
3768.28184040898,3.035890193380105,0.8258317269135367
3769.771060235608,6.087985701635428,0.690471132301051
3771.2602800622362,4.804536705521224,0.7404994722739403
3772.749499888864,4.9893544075348855,0.7504076005013207
3774.238719715492,5.433310323839392,0.7365376483786914
3775.7279395421206,6.017676258039095,0.7174195533084093
3777.2171593687485,3.102988004063234,0.88843194823282
3778.706379195377,4.227601605945804,0.8260119346386604
3780.195599022005,3.4580669800197366,0.9033932100635229
3781.684818848633,2.302283810138088,0.9572211360306082
3783.1740386752613,3.968089282500928,0.8037257296737741
3784.6632585018892,3.7174115905296734,0.8286402502361057
3786.1524783285176,5.230315026120323,0.7866716404403779
3787.6416981551456,4.761202687062654,0.811902520013263
3789.1309179817736,4.908544802117879,0.8288647414798801
3790.620137808402,5.378742300696826,0.7672087340513303
3792.10935763503,4.995322685296349,0.8274651767510394
3793.5985774616584,3.6742963263591797,0.9438330582601435
3795.0877972882863,3.33716761007326,0.9788396609817923
3796.5770171149143,3.293973357668833,1.1083285416862927
3798.0662369415427,4.299102364447779,1.0843403854754543
3799.5554567681706,3.089211723264636,1.1171721511063124
3801.044676594799,4.467737726423741,0.9730496735930126
3802.533896421427,3.171489454887432,0.9905675299497196
3804.023116248055,3.861489901521994,0.9565595653204926
3805.5123360746834,4.025585686782578,0.9919842334384662
3807.0015559013113,2.116508062313703,1.2301731754280292
3808.4907757279398,2.1967382207474535,1.1128918098726124
