x,y_test,y_predicted
3793.5986,9.713853,2.968261
3795.088,5.909744,2.8272862
3796.577,6.3089695,3.3500118
3798.0662,7.4997897,-0.008227182
3799.5554,3.4706445,3.2187786
3801.0447,1.9752338,2.2541919
3802.534,1.7297522,3.4580452
3804.0232,7.974249,2.773488
3805.5125,4.373042,3.7752597
3807.0015,4.3867965,2.1841369
3808.4907,2.3558881,2.8424911
3809.98,-2.3002827,3.1467962
3811.4692,4.56748,2.7634702
3812.9585,3.0318704,2.5527897
3814.4478,0.36987332,2.2261071
3815.9368,1.7907751,2.163141
3817.426,1.6712995,1.885661
3818.9153,4.3821216,2.7653685
3820.4045,1.6261188,2.9109035
3821.8938,3.1068866,2.7148824
3823.383,7.752758,3.0852904
3824.8723,4.492032,2.8689399
3826.3613,6.4269238,2.5642319
3827.8506,3.9699826,2.114685
3829.3398,0.42184755,3.1839082
3830.829,1.3365736,1.5070136
3832.3184,-0.8041761,0.29952693
3833.8076,3.940347,3.146543
3835.2966,7.2004137,3.0557466
3836.786,3.3456695,2.753281
3838.2751,1.6736078,3.0951843
3839.7644,0.59025264,2.78775
3841.2537,1.8343904,2.6939285
3842.743,3.238868,2.8157673
3844.232,5.2658024,2.4947746
3845.7212,6.192434,2.5522394
3847.2104,4.9924555,3.0125675
3848.6997,0.7977088,3.2236953
3850.189,-1.3860161,3.3045611
3851.6782,4.564354,2.6632056
3853.1675,2.7595184,2.6544542
3854.6565,3.077541,3.1372654
3856.1458,2.6623485,2.5958776
3857.635,3.4700859,2.7921627
3859.1243,3.169783,3.1976762
3860.6135,1.2500663,2.6564708
3862.1028,0.3794789,2.874078
3863.5918,2.0738134,3.0177758
3865.081,3.904835,2.5420423
3866.5703,3.7468152,3.2234387
3868.0596,2.28929,2.9001904
3869.5488,6.485611,2.9428735
3871.038,-0.5908161,2.5872502
3872.5273,2.4602761,2.933125
3874.0164,2.654343,2.4427242
3875.5056,3.469901,2.2945058
3876.9949,0.3556177,2.0300055
3878.4841,2.1253335,2.5494523
3879.9734,2.1080565,1.714249
3881.4626,-1.7104814,3.4133396
3882.9517,1.4248862,2.501375
3884.441,2.9846878,2.3615582
3885.9302,-3.3116791,3.0607495
3887.4194,3.2420297,0.70885676
3888.9087,-0.2098394,2.5633225
3890.398,5.027361,2.515548
3891.8872,3.0462983,2.7972147
3893.3762,2.9309535,2.6749423
3894.8655,3.74964,2.9282565
3896.3547,-0.6270927,2.5244038
3897.844,0.031002823,2.478311
3899.3333,1.0624008,2.8441412
3900.8225,1.3805835,2.17268
3902.3115,3.358626,2.2521996
3903.8008,3.554072,3.0931382
3905.29,-1.023244,2.2719147
3906.7793,0.748101,3.0108905
3908.2686,-1.1824665,0.13365936
3909.7578,-0.6639419,3.0492544
3911.2468,-0.06797593,3.021978
3912.736,1.7785935,2.26552
3914.2253,5.761575,3.1167085
3915.7146,1.3349329,3.1007075
3917.2039,1.1038884,2.8611307
3918.693,4.3096747,2.7469363
3920.1824,3.4488173,2.0920703
3921.6714,3.283993,3.5952942
3923.1606,0.014129633,2.7948585
3924.65,4.1943827,2.347893
3926.1392,-1.3401382,2.5020285
3927.6284,2.9845319,3.306074
3929.1177,2.7520676,2.2851136
3930.6067,3.4688456,2.919498
3932.096,1.419776,3.2522147
3933.5852,0.95175326,2.9305484
3935.0745,2.8039942,2.6515226
3936.5637,0.16582736,2.6484683
3938.053,-0.06838145,2.3379617
3939.5422,0.17340332,2.96881
3941.0312,7.705731,2.754666
3942.5205,5.440406,2.7120314
3944.0098,1.7080044,2.9306784
3945.499,3.574044,2.4557934
3946.9883,5.191955,2.1259687
3948.4775,3.6586494,0.64642346
3949.9666,2.0329335,3.547332
3951.4558,0.96635145,2.069877
3952.945,3.802476,2.697268
3954.4343,1.6976768,2.503785
3955.9236,2.9513671,2.8306766
3957.4128,-0.1368107,2.8420637
3958.902,2.877263,2.5129452
3960.391,2.1128314,3.5536163
3961.8804,5.51758,2.8727589
3963.3696,3.073084,2.981846
3964.859,4.4895744,2.82822
3966.3481,2.2639937,2.5831907
3967.8374,4.0703406,2.438966
3969.3264,0.008623654,3.3186927
3970.8157,4.3307433,2.3546276
3972.305,3.4252696,1.8367639
3973.7942,4.431603,3.0695243
3975.2834,2.3261795,3.3345933
3976.7727,2.6510768,2.5723398
3978.2617,4.3075094,2.4260626
3979.751,3.328563,3.3162704
3981.2402,3.038799,3.8708138
3982.7295,1.3638297,2.4232922
3984.2188,3.55095,2.9686065
3985.708,5.188415,2.9313583
3987.1973,2.118022,3.1492717
3988.6863,-0.5951413,2.8899727
3990.1755,6.554411,3.231719
3991.6648,4.743574,3.0319333
3993.154,0.0023419017,3.0799794
3994.6433,-0.4552444,3.3568997
3996.1326,2.0275495,2.799614
3997.6216,3.282014,3.0915558
3999.1108,3.3299832,2.9203253
4000.6,-0.47811547,2.6262555
4002.0894,-4.8935266,3.300861
4003.5786,3.2434652,3.1340694
4005.0679,-0.5578058,3.6614947
4006.5571,1.1362847,3.4602113
4008.0461,0.5420334,1.9588469
4009.5354,2.613555,1.1756622
4011.0247,3.2201974,2.342313
4012.514,1.387426,3.9205623
4014.0032,3.8193383,4.001907
4015.4924,2.5895052,3.042891
4016.9814,5.737016,3.5537796
4018.4707,-0.5576437,3.3465595
4019.96,6.1880083,3.8161538
4021.4492,5.1793227,4.2038527
4022.9385,4.4797378,3.3003774
4024.4277,2.4250448,3.610431
4025.917,1.925779,3.472301
4027.406,2.4336011,3.247437
4028.8953,4.0880265,3.6059132
4030.3845,3.96633,3.4582334
4031.8738,2.449312,3.4081383
4033.363,2.7480462,2.8870997
4034.8523,1.7781018,3.385692
4036.3413,2.3055887,3.615382
4037.8306,3.8455918,3.670777
4039.3198,4.3537803,3.5408483
4040.809,6.874724,3.4802697
4042.2983,4.5070515,3.5088038
4043.7876,2.9049869,0.23383869
4045.2766,2.0357037,4.2971454
4046.7659,7.2978177,3.7287433
4048.2551,3.185396,3.2464595
4049.7444,3.5474718,3.8428347
4051.2336,4.599169,3.3856344
4052.723,2.1906304,3.7357242
4054.2122,7.024455,3.977523
4055.7012,7.0166664,1.3502636
4057.1904,5.6945357,3.3533764
4058.6797,2.3996558,2.321012
4060.169,0.59376884,4.270825
4061.6582,1.1671499,3.5129766
4063.1475,0.5523995,0.33297423
4064.6365,3.6193748,3.0995846
4066.1257,0.51080745,3.044517
4067.615,1.5136249,3.093869
4069.1042,0.3268902,3.4740198
4070.5935,3.616852,3.0199513
4072.0828,2.9928148,2.9179077
4073.572,4.946111,3.3371384
4075.061,0.2206654,1.9345438
4076.5503,2.63312,2.7610888
4078.0396,1.9164885,3.1093855
4079.5288,-0.6959521,3.1401699
4081.018,2.3796833,3.5506976
4082.5073,5.0431185,0.5484792
4083.9963,3.335566,3.1363645
4085.4856,2.2243915,2.6140625
4086.9749,1.7123448,3.3385954
4088.464,3.3433726,2.8429937
4089.9534,1.0830916,2.2755039
4091.4426,3.0461602,2.641467
4092.9316,-0.3883932,2.5755968
4094.421,2.2127092,3.014182
4095.9102,0.272579,3.0232906
4097.3994,2.9390519,2.7354043
4098.8887,2.8642101,2.5432172
4100.378,0.920233,2.6816099
4101.867,0.8334159,2.6258783
4103.3564,4.303741,2.7385273
4104.8457,1.1524888,2.498466
4106.335,1.5972844,2.837669
4107.8237,0.25891492,1.476607
4109.313,-0.12596574,0.37830994
4110.8022,2.3710918,2.4245763
4112.2915,2.3222897,2.7438889
4113.781,2.4836364,2.442689
4115.27,3.575365,2.8383298
4116.7593,1.6015385,2.3677254
4118.2485,3.1145158,2.583857
4119.738,2.067096,2.7298257
4121.227,2.9725847,2.7979891
4122.7163,1.4094898,2.6482184
4124.2056,2.8236523,2.4323606
4125.695,1.500661,3.2909412
4127.1836,2.496074,2.0636113
4128.673,4.6189966,2.5642984
4130.162,2.339524,2.560079
4131.6514,3.2982235,2.7054906
4133.1406,-0.678759,2.5005093
4134.63,2.4008856,2.551212
4136.119,0.30050203,2.540525
4137.6084,3.9058244,1.7586229
4139.0977,2.7852046,2.8592582
4140.587,2.460926,2.302746
4142.076,1.0049751,2.3079033
4143.5654,2.5788152,2.055119
4145.0547,3.6736157,2.2140353
4146.5435,1.572635,3.269419
4148.0327,1.0524197,1.224136
4149.522,1.1874709,1.8592508
4151.011,2.0660372,3.1454382
4152.5005,6.9321156,-0.0015165254
4153.9897,1.7192705,1.822844
4155.479,2.8616848,2.4988804
4156.9683,3.5158048,2.3636913
4158.4575,1.1655245,2.595525
4159.947,0.27367756,2.5261369
4161.436,1.4105531,2.4619021
4162.9253,0.7396682,2.3661501
4164.4146,1.96899,2.4070883
4165.9033,2.3671467,2.8140774
4167.3926,1.2498755,2.6165302
4168.882,2.4781678,2.5696127
4170.371,-1.3673875,3.0369506
4171.8604,2.7025473,2.6573286
4173.3496,2.54412,2.5521746
4174.839,1.9431595,2.697146
4176.328,3.5933812,2.3315082
4177.8174,3.4165392,2.6611533
4179.3066,0.67844963,0.2080917
4180.796,2.0691295,2.893929
4182.285,1.1260027,2.4643364
4183.7744,2.9280853,2.5525575
4185.263,1.7945964,2.9781468
4186.7524,3.2877767,2.20497
4188.2417,5.272534,2.2357564
4189.731,4.527742,2.5177965
4191.22,0.8405266,2.9131474
4192.7095,2.229511,2.486429
4194.1987,0.7165002,2.3982458
4195.688,0.36325315,1.6911391
4197.1772,1.9604778,2.5100698
4198.6665,3.2834058,2.6790423
4200.156,1.1367208,2.5545263
4201.645,0.5064154,2.4237032
4203.134,2.22935,2.3642826
4204.623,1.529627,2.6349626
4206.1123,2.6281953,2.3078945
4207.6016,3.164943,2.6055317
4209.091,2.683866,2.6306794
4210.58,3.1110845,2.669116
4212.0693,1.9862142,2.4152112
4213.5586,2.510527,2.5121078
4215.048,2.6234758,2.4481082
4216.537,1.972409,2.4209979
4218.0264,2.4126208,2.6544912
4219.5156,1.735242,2.4246602
4221.005,2.3190382,2.7351885
4222.4937,2.733617,2.2673163
4223.983,1.1552163,2.720164
4225.472,2.3315163,2.9531171
4226.9614,2.490142,2.3651772
4228.4507,5.0275326,2.438117
4229.94,1.7162089,2.2527027
4231.429,0.5737957,2.3890827
4232.9185,3.882396,2.5156171
4234.4077,0.7747622,2.3502386
4235.897,1.920509,2.6202264
4237.386,3.5535693,2.3518734
4238.8755,1.4014883,3.5071435
4240.3647,1.7756753,2.3533044
4241.8535,1.2997606,2.721647
4243.343,3.392778,2.308959
4244.832,-0.36946237,2.1203375
4246.3213,3.3379605,2.5859122
4247.8105,3.2964442,2.5287626
4249.3,-0.060411774,2.545205
4250.789,2.7528217,2.547861
4252.2783,3.6031916,2.0420642
4253.7676,2.1074145,3.046536
4255.257,0.9076825,2.5873318
4256.746,2.3449147,2.4948266
4258.2354,2.409139,2.246035
4259.7246,2.8904688,2.5142517
4261.2134,1.1075432,2.482073
4262.7026,2.4294045,2.6518948
4264.192,1.6036086,2.7106097
4265.681,2.1912615,2.3155494
4267.1704,2.3882375,2.7947
4268.6597,-0.19668461,2.4269683
4270.149,1.2845504,2.723794
4271.638,2.4336643,2.3081403
4273.1274,3.736356,2.6357617
4274.6167,2.9823177,2.5720766
4276.106,2.3100548,2.7565403
4277.595,1.4588971,2.6867337
4279.0845,0.69676256,2.1480768
4280.573,2.5425072,2.9261158
4282.0625,3.8182895,2.6695933
4283.552,1.8991294,3.0345814
4285.041,4.3610277,2.5426612
4286.5303,1.7707946,2.9261575
4288.0195,3.9133482,2.7411518
4289.509,2.3635154,2.8986697
4290.998,2.3901837,2.625988
4292.4873,2.4642892,2.6870036
4293.9766,2.608646,2.590456
4295.466,4.5208955,2.6738126
4296.955,4.0828953,2.6348522
4298.4443,2.769506,2.4728694
4299.933,1.1689502,2.7091272
4301.4224,0.81411135,2.556156
4302.9116,1.5934994,2.7769833
4304.401,1.6970091,2.592108
4305.89,1.7489052,2.3687952
4307.3794,3.010326,2.6861718
4308.8687,2.2997742,2.7124453
4310.358,2.4578185,2.617952
4311.847,0.74012977,2.4882545
4313.3364,2.0844026,2.6165266
4314.8257,2.0707436,2.747617
4316.315,2.879922,2.619813
4317.804,1.2231201,2.6893888
4319.293,0.6230461,2.3507655
4320.782,0.8904209,2.622404
4322.2715,2.9676983,2.327239
4323.7607,3.5097425,3.0176637
4325.25,2.6491637,2.8699515
4326.7393,0.5867406,2.8039818
4328.2285,-0.1581763,2.8212957
4329.718,2.3130505,2.8248966
4331.207,2.775432,2.7805905
4332.6963,1.2267395,2.6934204
4334.1855,2.0059032,2.6516032
4335.675,1.388018,2.198724
4337.1636,1.7467473,2.4765112
4338.653,2.1846683,2.5154274
4340.142,1.1419028,2.3610864
4341.6313,3.6961002,2.76511
4343.1206,1.9948837,2.861541
4344.61,2.6463637,0.2836045
4346.099,2.1700206,3.070139
4347.5884,2.8575644,2.4246583
4349.0776,2.0542753,1.4586358
4350.567,3.1823502,3.0068998
4352.056,2.3135688,2.6443563
4353.5454,3.130396,2.6773293
4355.0347,3.803082,3.0047798
4356.5234,-0.5608733,2.7474246
4358.0127,1.58293,2.644013
4359.502,6.2998753,2.782329
4360.991,0.558499,3.0948112
4362.4805,2.0278559,2.656433
4363.9697,-0.28938314,2.7343664
4365.459,1.2065808,2.53054
4366.948,1.7395647,2.6601477
4368.4375,4.0301385,2.7682257
4369.927,2.021739,2.8045855
4371.416,3.8997087,2.7485182
4372.9053,1.5811777,2.732616
4374.3945,2.8848302,2.4975066
4375.8833,0.5813757,3.2411945
4377.3726,0.30696908,2.5277805
4378.862,2.2749898,3.03471
4380.351,2.6224527,2.8130999
4381.8403,1.6735636,2.9969974
4383.3296,3.066304,2.8075008
4384.819,2.1841307,2.6469593
4386.308,2.761399,3.159442
4387.7974,1.999078,2.9438791
4389.2866,3.0796344,3.4060042
4390.776,3.4933622,3.5137587
4392.265,3.0635443,3.299982
4393.7544,3.5685368,3.0365305
4395.243,1.6484325,3.1492941
4396.7324,2.8815017,3.1383202
4398.2217,1.7855327,3.3187037
4399.711,2.4430528,3.5804589
4401.2,2.9763477,3.6073356
4402.6895,2.7871716,3.515051
4404.1787,1.2841208,3.143699
4405.668,2.5558789,3.5144775
4407.157,2.17857,3.5253778
4408.6465,4.519357,3.5279303
4410.1357,4.419241,3.5725813
4411.625,1.967018,3.7252758
4413.1143,2.9157124,3.7133207
4414.603,3.0399647,3.7948828
4416.0923,3.9819038,3.8634677
4417.5815,2.455132,4.144621
4419.071,2.6811504,4.4161673
4420.56,1.6764829,3.7109528
4422.0493,4.078115,4.1874247
4423.5386,4.31475,3.9101238
4425.028,6.3781977,3.7777166
4426.517,3.946126,4.206185
4428.0063,5.0588765,4.442478
4429.4956,3.9286287,4.998276
4430.985,5.011026,4.264266
4432.474,2.481694,4.4934015
4433.963,4.0015664,5.3214297
4435.452,3.2486062,3.4515352
4436.9414,3.0442011,4.267211
4438.4307,3.0827568,5.2291117
4439.92,4.927219,4.5687437
4441.409,4.3955216,5.1956444
4442.8984,3.637298,5.0660224
4444.3877,5.95958,5.2059975
4445.877,4.359797,5.452191
4447.366,3.4304454,5.2943125
4448.8555,3.8357742,4.261608
4450.3447,3.4412866,6.683748
4451.834,5.034834,5.8912373
4453.3228,5.7163544,6.145762
4454.812,5.0988126,6.2782083
4456.3013,4.356262,6.2523565
4457.7905,5.54656,7.457525
4459.28,5.727425,4.602376
4460.769,7.456539,8.323344
4462.2583,5.9627914,2.6214292
4463.7476,6.390315,7.3154926
4465.237,5.512795,7.8837614
4466.726,5.3000765,4.674131
4468.2153,5.6563897,8.310339
4469.7046,6.1687818,6.912359
4471.1934,6.154491,7.339426
4472.6826,5.0627584,7.213064
4474.172,6.8439445,7.129031
4475.661,6.0831227,6.9128976
4477.1504,4.6918263,6.6877832
4478.6396,5.862497,6.6456757
4480.129,4.8782687,6.71321
4481.618,6.8154845,6.6295996
4483.1074,6.981749,6.075352
4484.5967,5.21423,5.8643875
4486.086,4.061784,5.5111194
4487.575,2.4615684,5.465114
4489.0645,3.1343036,5.960397
4490.553,3.2123861,6.1288204
4492.0425,4.280246,5.189762
4493.5317,3.296618,5.190358
4495.021,1.530529,4.8390174
4496.5103,3.9575849,4.8579617
4497.9995,3.01112,4.7641115
4499.489,2.9855878,4.947965
4500.978,3.484111,4.5286183
4502.4673,2.089266,4.9250107
4503.9565,4.0213795,4.564691
4505.446,4.2241893,4.5181603
4506.935,2.5389886,4.41742
4508.4243,2.910901,4.3420415
4509.913,3.3511252,4.2945194
4511.4023,5.181417,4.1048055
4512.8916,2.7396755,4.3049965
4514.381,3.8093789,3.9188976
4515.87,3.797044,4.0632095
4517.3594,0.8699143,3.9695146
4518.8486,2.2662206,4.205944
4520.338,3.8448925,3.8197737
4521.827,2.693144,4.078171
4523.3164,2.9985662,3.7390332
4524.8057,1.7590772,4.0238338
4526.295,2.2283144,3.8101568
4527.784,1.9457786,3.57626
4529.273,1.048591,3.6807652
4530.762,2.4136727,3.617815
4532.2515,3.7231133,3.7247083
4533.7407,3.189164,3.5689332
4535.23,0.66637397,3.6856208
4536.719,2.8354049,3.534966
4538.2085,3.682213,3.3297215
4539.6978,1.4461998,3.7071526
4541.187,0.97295624,3.6148133
4542.6763,3.5642743,3.6217113
4544.1655,2.9032357,3.4604402
4545.655,2.075499,3.37531
4547.144,2.4212894,3.4012442
4548.633,4.2848835,3.169909
4550.122,3.0996013,3.2343502
4551.6113,3.4967022,3.1966016
4553.1006,2.081507,3.1356723
4554.59,1.3514655,3.149413
4556.079,2.2378209,3.2582135
4557.5684,1.9917665,3.1468463
4559.0576,2.0652587,2.7393024
4560.547,1.8002816,3.3151674
4562.036,2.3461118,3.3057544
4563.5254,0.999536,3.0237403
4565.0146,1.4751204,3.460968
4566.504,1.5954725,3.153635
4567.9927,1.0140773,3.1588368
4569.482,1.3641254,3.4796083
4570.971,1.8256876,3.0194101
4572.4604,2.9435291,3.1403587
4573.9497,2.6009321,3.0113993
4575.439,2.9555464,2.7077155
4576.928,1.9515202,1.3686104
4578.4175,2.408028,3.7910733
4579.9067,3.3478668,3.084046
4581.396,2.4584856,2.772443
4582.8853,3.0222192,3.0300012
4584.3745,3.1588151,3.33976
4585.8633,3.107992,2.2166643
4587.3525,1.4003804,3.197999
4588.842,2.7339277,2.942828
4590.331,3.2332594,3.0747247
4591.8203,2.129309,2.848093
4593.3096,3.208165,2.996958
4594.799,3.204376,2.7414885
4596.288,0.7340629,2.6549277
4597.7773,1.4065036,2.9645252
4599.2666,3.006386,2.8454173
4600.756,2.7123744,2.9040675
4602.245,3.142054,3.260492
4603.7344,2.0311089,2.7084794
4605.223,2.0107563,3.0346978
4606.7124,3.761428,2.9881167
4608.2017,3.5764618,3.0535045
4609.691,1.7098815,2.707459
4611.18,2.3024528,2.864055
4612.6694,3.0404375,2.7520473
4614.1587,4.415024,2.7532663
4615.648,2.1553545,2.4967692
4617.137,2.9514542,2.9133282
4618.6265,1.350414,3.349396
4620.1157,3.0999465,2.9666271
4621.605,3.0739748,3.0191503
4623.094,1.8794419,2.6628056
4624.583,1.3641412,2.924355
4626.0723,1.7284218,2.8618104
4627.5615,2.4823537,2.72699
4629.051,3.256232,2.7045026
4630.54,1.9142234,2.8432355
4632.0293,2.2275357,2.5687466
4633.5186,1.5322499,2.6947231
4635.008,1.9310136,2.619885
4636.497,1.7966247,2.839476
4637.9863,1.7375001,2.6878052
4639.4756,2.9291162,2.8902493
4640.965,2.542168,2.602957
4642.454,2.4441009,2.8139608
4643.943,2.6604671,2.69612
4645.432,2.1569102,2.824531
4646.9214,1.2749493,2.7245715
4648.4106,2.3021612,2.625021
4649.9,2.709872,2.856112
4651.389,2.1256566,2.492502
4652.8784,4.1599116,1.3250713
4654.3677,2.7028255,3.0598435
4655.857,3.623988,2.694808
4657.346,3.0930858,2.7278545
4658.8354,1.4517277,2.82892
4660.3247,2.8996654,2.7265916
4661.814,3.3160408,2.901413
4663.3027,2.5771608,2.443
4664.792,0.12489863,2.5398214
4666.2812,2.5473893,2.585712
4667.7705,1.7428662,2.6645622
4669.26,1.2797145,2.5696077
4670.749,1.9492998,2.6887932
4672.2383,1.1503857,2.9800515
4673.7275,1.8892273,2.6652274
4675.217,3.6302361,2.62277
4676.706,2.0399413,2.7478828
4678.1953,0.8758546,2.6618059
4679.6846,2.1734803,2.8333468
4681.174,2.8120334,2.6976538
4682.6626,2.7275665,2.5624778
4684.152,2.5598304,2.437403
4685.641,3.100888,2.808668
4687.1304,2.311952,2.5820603
4688.6196,1.6627722,2.614825
4690.109,2.401607,2.378018
4691.598,2.7360587,3.0849166
4693.0874,2.8227298,2.6234899
4694.5767,3.7656682,3.0962088
4696.066,0.4979683,2.4473763
4697.555,2.065346,2.79388
4699.0444,0.6857351,2.558971
4700.5337,1.7352492,2.760911
4702.0225,2.508124,2.7117522
4703.5117,2.4602468,2.9932263
4705.001,1.200875,2.578079
4706.49,1.9872315,2.2730277
4707.9795,2.6221383,3.3047435
4709.4688,1.7470297,2.782794
4710.958,2.2659843,2.6237545
4712.4473,3.1901476,2.9488678
4713.9365,2.0818443,2.7782428
4715.426,0.23608412,2.7974563
4716.915,1.7837375,3.1172345
4718.4043,1.8154608,2.5637655
4719.893,2.8488657,2.5680604
4721.3823,2.6730134,2.959835
4722.8716,0.87836975,3.0502677
4724.361,1.8328964,2.8900666
4725.85,1.5512645,3.0405452
4727.3394,1.9752861,3.0679915
4728.8286,0.6714086,3.001202
4730.318,3.4749918,3.350258
4731.807,1.3910317,3.146311
4733.2964,2.6008062,3.1060138
4734.7856,1.5503104,2.9594078
4736.275,3.1303525,2.963624
4737.764,1.5647197,2.7308915
4739.253,2.2473729,2.8066113
4740.742,1.6970763,2.4666157
4742.2314,2.5961912,2.8375392
4743.7207,1.6728349,2.8739004
4745.21,1.4663162,2.8435938
4746.699,1.1771501,2.368916
4748.1885,2.2047036,2.649609
4749.6777,2.807893,2.7756088
4751.167,1.9592676,2.8504527
4752.6562,2.960305,2.7196183
4754.1455,2.6370234,2.8381174
4755.635,0.5978839,2.7281604
4757.124,2.924748,2.5460737
4758.613,1.4118545,2.7041025
4760.102,2.019773,2.2903836
4761.5913,1.9718196,2.363343
4763.0806,1.4193418,2.6077304
4764.57,1.0280766,2.6273713
4766.059,0.97615826,2.720983
4767.5483,2.4057462,2.8007627
4769.0376,3.0097613,2.7365472
4770.527,3.3311965,2.7432084
4772.016,1.8557911,2.8124557
4773.5054,1.6730866,2.6098468
4774.9946,3.328045,2.526946
4776.484,1.9252582,2.4362228
4777.9727,3.1437795,2.5763917
4779.462,2.087563,2.6945417
4780.951,1.735213,2.8915014
4782.4404,3.6442595,2.5696769
4783.9297,1.3791025,2.9807425
4785.419,2.6849606,2.5414007
4786.908,4.206127,2.6832957
4788.3975,2.7682338,2.8955178
4789.8867,1.2571231,2.5596364
4791.376,1.1948401,2.7238512
4792.865,1.2495092,2.3200052
4794.3545,1.422881,2.3599312
4795.8438,1.3275806,2.8487318
4797.3325,2.8576977,2.7524061
4798.822,2.354135,2.6889856
4800.311,1.1467868,2.7029784
4801.8003,2.7078156,2.9234576
4803.2896,1.6125603,2.672781
4804.779,1.7575915,2.7754657
4806.268,2.108035,2.6952333
4807.7573,3.138259,2.5240903
4809.2466,2.3639512,2.3827717
4810.736,1.8562617,2.7819507
4812.225,1.9120135,2.6012442
