x,y_test,y_predicted
3768.2817,1.8308495,2.9411998
3769.771,2.7486997,3.0697787
3771.2603,1.7659377,3.4475875
3772.7495,3.3625276,0.6480938
3774.2388,3.763741,3.2671156
3775.728,0.68820286,2.3323393
3777.217,0.8952679,3.2029064
3778.7063,1.4558471,2.7087264
3780.1956,3.4241421,2.6749294
3781.6848,2.4334474,2.892511
3783.174,2.770128,2.5567367
3784.6633,0.99300766,3.4605236
3786.1526,1.3003858,2.7173517
3787.6416,3.428353,2.6083658
3789.1309,1.0941688,2.9047463
3790.62,3.1653795,2.394283
3792.1094,1.7913196,3.0021524
3793.5986,2.6353388,2.7637177
3795.088,1.8561124,2.9275455
3796.577,1.9882469,2.6996949
3798.0662,2.902537,2.5136025
3799.5554,2.8328865,2.562552
3801.0447,1.9362404,2.7233307
3802.534,1.1968949,-0.007568503
3804.0232,1.926692,2.2193532
3805.5125,2.2089114,1.8200592
3807.0015,2.736099,2.9200892
3808.4907,2.8332705,2.4944084
3809.98,3.5810125,3.2454262
3811.4692,2.192759,1.2942924
3812.9585,1.376628,2.433012
3814.4478,2.5947077,2.8602812
3815.9368,1.5140862,2.6058142
3817.426,1.1326193,2.1013837
3818.9153,2.142742,1.9005604
3820.4045,2.4938133,1.9369552
3821.8938,2.340857,2.235868
3823.383,1.9687537,1.90914
3824.8723,2.0515206,2.3902225
3826.3613,0.72587335,2.4415507
3827.8506,0.56397563,2.5991793
3829.3398,1.9308199,2.6606672
3830.829,2.6145492,2.155751
3832.3184,2.0010545,1.6531773
3833.8076,2.448033,2.7105901
3835.2966,3.5317967,0.55065656
3836.786,1.8259038,1.0439303
3838.2751,2.1159115,2.8164363
3839.7644,2.2004378,2.6522386
3841.2537,3.669235,2.404092
3842.743,2.7631135,2.798918
3844.232,1.5865341,2.2101324
3845.7212,2.7571797,2.4695709
3847.2104,2.0179808,2.3414946
3848.6997,2.4576273,2.2573514
3850.189,2.2892516,2.1580436
3851.6782,2.2493021,3.0277112
3853.1675,1.3694147,2.5274863
3854.6565,2.0423605,3.075167
3856.1458,0.91633445,2.3446376
3857.635,1.4278967,2.3806784
3859.1243,3.1615152,2.6782322
3860.6135,2.473614,2.4597507
3862.1028,2.5132864,3.2736046
3863.5918,2.070595,1.9198854
3865.081,3.2090023,2.09855
3866.5703,2.5195062,2.6285148
3868.0596,1.4483949,2.5534172
3869.5488,2.1215575,2.3529892
3871.038,1.9682409,2.8525538
3872.5273,2.619243,2.556525
3874.0164,1.8154553,2.6098506
3875.5056,2.5851653,2.3314488
3876.9949,2.9434588,2.378021
3878.4841,2.631624,2.0206
3879.9734,2.0804632,2.1238737
3881.4626,2.5454743,2.5871968
3882.9517,2.105371,1.5797507
3884.441,2.040214,2.315268
3885.9302,2.1303172,2.394986
3887.4194,2.4866962,1.9261885
3888.9087,2.0720527,2.1670952
3890.398,1.5263875,2.3264062
3891.8872,1.8961573,0.103924185
3893.3762,1.639495,2.3146038
3894.8655,1.7331728,2.3521204
3896.3547,3.815464,2.2522068
3897.844,2.6821177,2.3001919
3899.3333,2.291322,2.4942894
3900.8225,2.0549612,2.1151462
3902.3115,1.8559487,2.2275157
3903.8008,2.9523253,2.2950668
3905.29,1.6224957,1.8691635
3906.7793,1.9909836,2.1447024
3908.2686,2.6591895,2.9519424
3909.7578,1.3190106,2.0170715
3911.2468,1.7276062,2.8609097
3912.736,0.66970384,0.8242646
3914.2253,1.1975474,3.1881096
3915.7146,1.3458663,2.4460235
3917.2039,1.0959816,2.1166968
3918.693,2.097487,2.5638564
3920.1824,1.4433429,2.6589675
3921.6714,1.8875483,2.6377456
3923.1606,1.5108093,2.274879
3924.65,2.3272011,1.7321744
3926.1392,2.5691936,2.7297735
3927.6284,1.7145154,2.419439
3929.1177,2.3869686,2.2071276
3930.6067,1.7481754,2.471764
3932.096,1.1925676,2.67894
3933.5852,1.0831473,2.0352416
3935.0745,1.9823692,2.355707
3936.5637,2.2966723,2.9630756
3938.053,2.6800714,2.6229558
3939.5422,2.0793455,2.3946507
3941.0312,2.5214777,2.2486548
3942.5205,1.5474856,2.1880474
3944.0098,1.367105,3.0603743
3945.499,1.2656114,2.236881
3946.9883,2.3302343,2.5517495
3948.4775,1.9957715,2.5050852
3949.9666,2.136077,2.2430477
3951.4558,1.7913412,1.712637
3952.945,1.0698249,1.5165523
3954.4343,1.7777563,3.5500124
3955.9236,2.1031885,1.8366051
3957.4128,1.0539112,2.746353
3958.902,1.1417606,2.0422657
3960.391,2.4755862,2.427861
3961.8804,2.2026117,2.5094151
3963.3696,2.0411768,2.2718382
3964.859,1.7730762,3.1230423
3966.3481,2.6398733,2.1447792
3967.8374,2.0071645,2.5854406
3969.3264,2.0002146,2.577261
3970.8157,1.8345953,2.3222542
3972.305,1.0390034,2.1370602
3973.7942,2.037259,3.1898313
3975.2834,1.8912705,2.2123895
3976.7727,2.332113,3.0786893
3978.2617,1.7492373,1.9139256
3979.751,1.9994898,2.9477928
3981.2402,2.4108858,2.3056498
3982.7295,1.584278,2.3354363
3984.2188,2.6631644,3.3900976
3985.708,2.0551658,2.5218546
3987.1973,1.5954337,1.9119508
3988.6863,2.5948386,2.5157604
3990.1755,2.5086277,2.2494648
3991.6648,2.34936,2.822401
3993.154,2.192422,2.3729165
3994.6433,1.823366,2.89184
3996.1326,2.9866617,2.3215847
3997.6216,2.9517372,2.7295003
3999.1108,2.1651378,2.7710295
4000.6,1.9725003,2.4880443
4002.0894,3.1440163,2.588963
4003.5786,3.2179918,2.6012769
4005.0679,2.949,2.3779647
4006.5571,1.975141,3.1535892
4008.0461,1.138054,2.688354
4009.5354,3.0276568,3.0614238
4011.0247,3.07198,3.0228739
4012.514,2.6728492,2.707662
4014.0032,2.3876925,0.15625693
4015.4924,1.5900578,2.7569208
4016.9814,2.8222823,3.3976476
4018.4707,3.14392,3.445191
4019.96,3.2728958,2.5662954
4021.4492,3.2203395,2.9657068
4022.9385,1.9432684,2.8957598
4024.4277,1.7366196,3.2642102
4025.917,2.0309544,3.1197586
4027.406,1.6607218,3.0124235
4028.8953,2.7105074,3.280842
4030.3845,2.3696396,3.2194712
4031.8738,3.2704287,2.7283053
4033.363,2.3716297,2.9844697
4034.8523,2.0815513,3.1665382
4036.3413,2.5197155,3.545488
4037.8306,3.0277486,2.4258707
4039.3198,2.8728194,3.2202976
4040.809,2.1077769,3.1048253
4042.2983,2.7071848,2.9908788
4043.7876,2.4973435,3.1727462
4045.2766,2.1574547,3.0418017
4046.7659,3.230459,2.8047543
4048.2551,1.9857764,1.9167416
4049.7444,3.4069624,4.7275286
4051.2336,2.7100196,3.0279856
4052.723,1.6502353,2.9913182
4054.2122,2.3386817,3.1548815
4055.7012,2.3444977,3.0315132
4057.1904,2.5819879,3.2576895
4058.6797,2.8953607,3.0900788
4060.169,1.983932,0.62218356
4061.6582,2.1976004,3.2559676
4063.1475,2.250426,3.5406735
4064.6365,2.1370807,1.8038543
4066.1257,2.6599374,2.6820276
4067.615,2.3091137,1.4596822
4069.1042,2.0796082,3.3939316
4070.5935,2.378616,2.4799948
4072.0828,2.6167943,2.8847713
4073.572,1.777477,2.9465399
4075.061,2.6351128,2.8490787
4076.5503,2.2761414,2.8105824
4078.0396,2.6018496,2.4491744
4079.5288,2.044528,0.14371288
4081.018,2.052276,2.9723852
4082.5073,2.9740007,2.6925166
4083.9963,2.5139148,2.8060813
4085.4856,2.1094599,2.3512762
4086.9749,1.6047691,1.1050193
4088.464,2.3812695,2.3189974
4089.9534,2.04598,2.038566
4091.4426,1.8150088,3.1500626
4092.9316,3.0700543,2.0864253
4094.421,2.2030945,2.6463542
4095.9102,2.2155104,2.6748252
4097.3994,2.2075975,2.0914278
4098.8887,2.077804,2.7926307
4100.378,2.4869149,2.6473358
4101.867,2.8158486,2.30548
4103.3564,1.6752402,2.1951094
4104.8457,2.5031283,2.4924204
4106.335,2.4071343,2.4336777
4107.8237,1.7564412,2.153042
4109.313,2.048123,2.33904
4110.8022,1.2941728,2.2008734
4112.2915,2.1131077,2.9503088
4113.781,1.9801024,-0.0016994221
4115.27,1.6226449,2.7901733
4116.7593,2.6800961,2.10673
4118.2485,2.5518854,2.6441772
4119.738,1.6232706,2.2371569
4121.227,2.121328,2.5725098
4122.7163,1.6948099,2.1297936
4124.2056,2.1095622,2.3839006
4125.695,2.8953485,2.5994935
4127.1836,2.2495923,2.2993183
4128.673,1.8797197,2.2071579
4130.162,1.6592385,2.8397691
4131.6514,1.5197289,0.2895142
4133.1406,2.1726334,2.3101416
4134.63,2.0760043,2.362937
4136.119,1.9191709,2.4053257
4137.6084,2.500694,2.1822295
4139.0977,0.99870414,2.1770098
4140.587,1.9198928,2.253276
4142.076,1.9917431,3.37764
4143.5654,1.434269,1.2513494
4145.0547,2.471147,2.217442
4146.5435,2.4593468,2.0938253
4148.0327,1.8876126,1.3193756
4149.522,2.0252974,1.9348221
4151.011,1.2728472,2.249638
4152.5005,2.9218915,0.65894616
4153.9897,2.6594262,2.3121197
4155.479,2.3036132,2.5335515
4156.9683,2.5433428,1.6232328
4158.4575,1.5980432,-0.007352529
4159.947,2.1874635,2.4032085
4161.436,1.9340464,2.329239
4162.9253,1.9119895,2.1877286
4164.4146,1.415779,2.0610912
4165.9033,1.5535268,2.0109324
4167.3926,1.9570953,2.461918
4168.882,1.6959672,2.3166234
4170.371,1.7478306,1.9847581
4171.8604,1.6740533,2.789698
4173.3496,1.4363906,2.0028524
4174.839,1.5530216,2.5177915
4176.328,1.9475069,2.5447772
4177.8174,1.469069,2.05965
4179.3066,1.2734178,2.4847498
4180.796,1.4473493,1.8577219
4182.285,1.4259124,1.989744
4183.7744,2.3653178,2.0968664
4185.263,2.2593505,2.5312307
4186.7524,2.818314,2.0212224
4188.2417,1.8677001,2.3193703
4189.731,2.3322804,2.4103591
4191.22,1.9888943,1.8847162
4192.7095,2.5242016,1.926646
4194.1987,2.1812277,2.0808742
4195.688,1.6492743,2.4945402
4197.1772,1.1075429,2.3407037
4198.6665,1.9555405,2.3298326
4200.156,2.0813057,1.6157755
4201.645,2.3465965,2.3628745
4203.134,1.6175028,2.064699
4204.623,1.7891952,2.3817248
4206.1123,1.8750311,2.1430397
4207.6016,1.8500638,2.0771203
4209.091,1.3859859,2.3137798
4210.58,1.558894,1.9317331
4212.0693,2.490926,2.1512318
4213.5586,1.7812269,2.40352
4215.048,1.6158804,2.4740357
4216.537,2.0968237,2.1025743
4218.0264,2.4150765,2.1551986
4219.5156,1.9318774,2.201885
4221.005,1.1258563,1.8339959
4222.4937,2.037688,2.321562
4223.983,1.6211901,2.0997775
4225.472,2.1808636,2.4158263
4226.9614,1.5862143,1.9709576
4228.4507,1.4640747,2.4463484
4229.94,2.0761228,2.1660638
4231.429,1.5034789,2.1874044
4232.9185,1.9415076,2.0820355
4234.4077,2.3746688,2.1568546
4235.897,2.314396,1.9868059
4237.386,1.8238354,1.9273636
4238.8755,1.3509979,2.213044
4240.3647,1.4468945,1.9523036
4241.8535,1.6883576,2.3039875
4243.343,1.4939166,1.956229
4244.832,2.0867674,2.0413077
4246.3213,1.1518354,2.5369573
4247.8105,1.8178661,2.297911
4249.3,1.7535625,1.8119528
4250.789,1.6564195,2.145955
4252.2783,2.9724596,2.270844
4253.7676,1.9173105,2.1169786
4255.257,2.485839,2.3177147
4256.746,2.2646587,1.9339496
4258.2354,1.3042657,2.7740545
4259.7246,2.0436375,1.8379085
4261.2134,2.07281,2.30857
4262.7026,2.1551304,2.0317078
4264.192,2.347102,2.2367318
4265.681,1.6232096,2.127737
4267.1704,1.7722173,2.3490617
4268.6597,1.8701161,2.2791457
4270.149,2.2381494,2.6037934
4271.638,2.1034777,2.2703872
4273.1274,2.2120838,2.2011056
4274.6167,2.0442123,2.627938
4276.106,2.1857622,1.8233103
4277.595,1.9113663,2.5450106
4279.0845,1.967878,2.0606303
4280.573,2.2578528,2.8249483
4282.0625,1.9486333,2.2371202
4283.552,1.3658905,2.1750517
4285.041,2.1179473,2.1691327
4286.5303,1.9826862,2.6016607
4288.0195,2.176475,2.618919
4289.509,2.3847194,2.341126
4290.998,1.9840243,2.645786
4292.4873,1.576072,2.286993
4293.9766,1.8466731,2.7177782
4295.466,1.4879318,2.3092732
4296.955,2.1189167,2.5714447
4298.4443,2.3375719,2.2131248
4299.933,1.7599584,2.4646206
4301.4224,2.3111703,2.2601793
4302.9116,2.170857,2.3752036
4304.401,2.0987318,2.1207054
4305.89,2.4660852,2.6374776
4307.3794,2.3712358,2.3254294
4308.8687,2.0359862,2.4174445
4310.358,1.9227575,2.4185007
4311.847,1.8018032,1.9974997
4313.3364,1.8232142,2.6577864
4314.8257,2.178886,2.1539712
4316.315,2.8407536,2.944819
4317.804,1.8750193,2.0697377
4319.293,2.0325222,2.527588
4320.782,1.9673901,2.3940754
4322.2715,1.6911455,2.1924634
4323.7607,2.3141325,2.4322782
4325.25,2.4767363,1.9364164
4326.7393,2.3826275,2.197326
4328.2285,1.6913619,2.2484965
4329.718,2.0644233,2.5870328
4331.207,1.8809662,2.4692855
4332.6963,1.3105476,2.4670851
4334.1855,1.8032469,2.4406478
4335.675,1.1137605,2.5020432
4337.1636,1.9064645,2.3372009
4338.653,1.8144456,2.4293795
4340.142,2.1816914,0.59101355
4341.6313,1.8968372,2.8033285
4343.1206,1.9949882,2.3273945
4344.61,1.6830206,2.0371335
4346.099,1.9972042,2.4295368
4347.5884,1.7670547,2.2521048
4349.0776,2.0000238,2.9866245
4350.567,2.0940123,1.8764917
4352.056,2.3956501,2.153665
4353.5454,1.8502659,2.715008
4355.0347,1.6302756,0.6633016
4356.5234,1.241707,1.8129089
4358.0127,2.1674922,2.6108823
4359.502,2.17283,2.0406477
4360.991,1.7374805,2.6350107
4362.4805,1.9263773,2.451487
4363.9697,1.2737949,2.282206
4365.459,1.3704618,2.6571455
4366.948,1.8849846,2.596485
4368.4375,1.7034408,2.1878157
4369.927,1.420009,2.323228
4371.416,1.0488942,2.209319
4372.9053,0.6264116,2.2873986
4374.3945,0.7859763,2.4652681
4375.8833,1.3324907,2.4806342
4377.3726,0.685962,2.3770294
4378.862,1.557681,2.4586952
4380.351,1.2888424,2.5894492
4381.8403,0.6462578,2.6547375
4383.3296,0.39455006,2.718862
4384.819,0.8839248,2.3892848
4386.308,0.6264321,2.6662831
4387.7974,1.7014202,2.482554
4389.2866,1.0659885,2.6952958
4390.776,1.0213982,2.4051232
4392.265,1.4155756,2.5925264
4393.7544,1.6887403,2.702223
4395.243,1.9197304,3.154304
4396.7324,2.5006027,2.8453057
4398.2217,2.2290719,3.0194101
4399.711,2.1302605,2.8631396
4401.2,2.0092878,2.6172419
4402.6895,2.7941992,3.173562
4404.1787,2.3518333,2.8055441
4405.668,1.8376907,3.3256333
4407.157,1.7960389,3.122663
4408.6465,2.4735465,2.9153454
4410.1357,2.9965708,2.94841
4411.625,2.3578193,2.9605265
4413.1143,2.6342623,3.1086025
4414.603,2.098763,3.0361302
4416.0923,2.4950368,3.1350403
4417.5815,1.8513358,3.2665274
4419.071,2.8008616,3.4404974
4420.56,2.7377317,3.2728562
4422.0493,2.4864323,3.4313736
4423.5386,3.3058705,3.5694041
4425.028,2.4957175,4.4545183
4426.517,2.5772185,3.6598215
4428.0063,2.901898,3.2120261
4429.4956,2.788616,3.3395636
4430.985,2.5924392,3.3660874
4432.474,2.955092,3.3395119
4433.963,2.612778,4.223456
4435.452,2.7909536,4.5749264
4436.9414,2.8584316,3.7023818
4438.4307,2.8763835,3.5629125
4439.92,3.0806065,3.1835318
4441.409,3.097375,5.333436
4442.8984,3.6836884,3.946601
4444.3877,2.8642242,4.830883
4445.877,3.2978458,4.8136697
4447.366,2.302956,4.1264772
4448.8555,3.1689134,4.3955135
4450.3447,3.0883002,4.6052513
4451.834,2.927533,4.9307537
4453.3228,3.0238345,5.0961957
4454.812,3.192393,0.4558945
4456.3013,3.310986,5.620058
4457.7905,4.0018005,5.43654
4459.28,3.5904114,5.302753
4460.769,2.7830174,5.6330514
4462.2583,3.2754157,5.5062504
4463.7476,3.2444057,6.197195
4465.237,3.455949,5.9668856
4466.726,3.2823117,5.1490173
4468.2153,3.6220183,6.0499024
4469.7046,2.9562502,6.3506503
4471.1934,2.9857538,7.4625387
4472.6826,3.623282,5.967376
4474.172,3.5304544,6.5373287
4475.661,3.4529562,6.258389
4477.1504,4.308479,6.376793
4478.6396,3.6442711,6.2734327
4480.129,3.411597,6.1766925
4481.618,3.3334765,6.019571
4483.1074,3.147519,5.814452
4484.5967,3.254487,5.720516
4486.086,2.6830263,5.8686523
4487.575,3.120831,5.6861362
4489.0645,3.4091167,5.2091794
4490.553,3.1151674,5.073171
4492.0425,2.859204,4.91294
4493.5317,3.1331263,4.7384377
4495.021,3.2030373,5.1833706
4496.5103,3.2737684,5.2032604
4497.9995,2.9778569,4.453607
4499.489,2.5340889,4.458188
4500.978,2.519599,4.135781
4502.4673,2.8327837,4.2936473
4503.9565,2.9578283,3.966466
4505.446,2.6588469,4.1357346
4506.935,2.1797583,3.9725866
4508.4243,2.5227334,4.1524706
4509.913,3.4233477,3.9473825
4511.4023,3.6341178,3.9355826
4512.8916,3.1233904,3.832138
4514.381,3.2136662,3.7337747
4515.87,2.7601087,3.7743864
4517.3594,2.8903308,3.3843682
4518.8486,2.7797616,3.5438097
4520.338,2.667639,3.5452034
4521.827,2.230761,3.417262
4523.3164,2.364505,3.5841362
4524.8057,2.1854346,3.4461274
4526.295,2.9710426,3.4101496
4527.784,2.684812,3.4664664
4529.273,2.5587564,3.3226495
4530.762,2.9283526,3.5066926
4532.2515,2.8653355,3.1694825
4533.7407,2.7265716,3.2462192
4535.23,2.5361207,3.2449753
4536.719,2.8094149,3.071933
4538.2085,2.2120728,3.1269424
4539.6978,1.937944,3.1713016
4541.187,2.1965318,3.1237583
4542.6763,1.7204258,3.055613
4544.1655,2.2421823,2.8548265
4545.655,2.1963472,3.2283583
4547.144,1.9526789,3.194455
4548.633,1.742401,3.076241
4550.122,2.014625,3.0651877
4551.6113,1.6925337,2.8671675
4553.1006,1.942472,3.0589676
4554.59,1.8447527,2.787961
4556.079,1.9089134,2.8279781
4557.5684,2.4152267,2.746604
4559.0576,2.5862634,2.7365704
4560.547,2.4594824,2.7225268
4562.036,2.8023882,2.752857
4563.5254,2.221244,2.9306455
4565.0146,2.0914342,2.5939171
4566.504,2.3241396,2.8977559
4567.9927,2.3584116,2.8808537
4569.482,2.7327785,2.561641
4570.971,2.7053916,2.8080945
4572.4604,2.5468514,2.7860405
4573.9497,1.6045132,2.7490568
4575.439,2.1469977,2.9193811
4576.928,2.1801128,2.7740974
4578.4175,2.2936165,2.6084635
4579.9067,2.171293,2.7923608
4581.396,2.4270904,2.721584
4582.8853,1.853414,0.031146297
4584.3745,1.7583262,2.852521
4585.8633,2.1830008,2.80706
4587.3525,2.221991,2.3713057
4588.842,1.8513879,2.7263525
4590.331,1.9837732,3.0870147
4591.8203,2.2660272,2.2355852
4593.3096,2.2255678,2.4510183
4594.799,1.7779213,2.6523323
4596.288,2.2790978,2.6250916
4597.7773,1.8197974,2.5222492
4599.2666,2.5064685,2.6327417
4600.756,2.1548543,2.4218068
4602.245,1.8272394,2.3444085
4603.7344,1.9647714,2.460316
4605.223,2.305939,2.5148082
4606.7124,1.804751,2.5282397
4608.2017,2.1054978,2.7228186
4609.691,2.2494407,2.3365846
4611.18,1.8115795,2.5657146
4612.6694,1.5709925,2.724111
4614.1587,1.9449357,2.694141
4615.648,1.6923616,2.2351246
4617.137,2.2562752,2.6511586
4618.6265,2.0594513,2.347123
4620.1157,2.0167031,2.335661
4621.605,1.5183313,2.1893773
4623.094,2.1184075,2.7743902
4624.583,1.8626301,2.9555717
4626.0723,1.8991532,2.3596127
4627.5615,2.333678,2.4430628
4629.051,3.1718562,2.4348462
4630.54,1.894819,2.6352725
4632.0293,1.7925905,2.4128354
4633.5186,2.144989,2.4245486
4635.008,2.1002672,2.358215
4636.497,2.0504286,2.514398
4637.9863,2.1776712,2.2582493
4639.4756,2.2360535,2.395914
4640.965,1.9001304,2.3191352
4642.454,1.7265762,2.5500894
4643.943,1.5173014,2.4251018
4645.432,1.8017226,2.51747
4646.9214,2.517676,2.3407226
4648.4106,2.1901097,2.4530694
4649.9,1.8966154,2.3702521
4651.389,2.572602,2.407456
4652.8784,2.1312888,2.5355792
4654.3677,2.0814762,2.3111818
4655.857,2.1517305,2.5533612
4657.346,2.3795052,2.524456
4658.8354,2.159119,0.21356888
4660.3247,2.0419846,2.5260177
4661.814,2.2276168,2.3742483
4663.3027,2.1281226,2.4255886
4664.792,1.9346455,2.4676838
4666.2812,1.8644279,2.3330653
4667.7705,2.0574343,2.4152036
4669.26,2.124595,2.2515802
4670.749,2.337379,2.2067966
4672.2383,2.164929,2.3187013
4673.7275,1.6558958,2.278606
4675.217,2.0544746,2.27763
4676.706,2.290785,2.324441
4678.1953,1.4142512,2.658747
4679.6846,2.238887,2.3474395
4681.174,2.1427352,2.246018
4682.6626,1.8568904,2.5820172
4684.152,1.7316817,2.312526
4685.641,2.29945,2.5317502
4687.1304,2.2689807,2.3370004
4688.6196,1.674373,2.2176874
4690.109,1.9472255,2.1470706
4691.598,1.8388072,2.55791
4693.0874,1.9932839,2.2251751
4694.5767,1.5922554,2.2936177
4696.066,1.7402365,2.1029441
4697.555,1.6700885,2.6390216
4699.0444,1.7592177,2.3453398
4700.5337,2.022214,2.6462276
4702.0225,2.0536318,2.0064723
4703.5117,2.1611633,2.4153302
4705.001,1.9885712,2.185909
4706.49,1.935488,2.3741357
4707.9795,1.8076499,2.4051054
4709.4688,2.716819,2.5842953
4710.958,2.181918,2.2942648
4712.4473,2.083464,1.3103809
4713.9365,1.8510573,2.8031476
4715.426,1.7808712,2.5742264
4716.915,1.6762357,2.3679008
4718.4043,2.1392784,2.543453
4719.893,1.8086319,2.4164226
4721.3823,1.9405239,2.4432645
4722.8716,2.342115,2.5800853
4724.361,2.2524114,2.2451952
4725.85,2.560272,2.2556021
4727.3394,1.6930532,2.6217566
4728.8286,1.4393169,2.6282892
4730.318,1.54823,2.5736206
4731.807,1.5914706,2.613872
4733.2964,2.5769253,2.6543427
4734.7856,2.195767,2.6459584
4736.275,2.199701,2.862286
4737.764,2.0728338,2.752385
4739.253,1.9010593,2.710751
4740.742,2.278347,2.5745206
4742.2314,2.1422162,2.5643792
4743.7207,2.2167103,2.41716
4745.21,2.2954504,2.4300504
4746.699,2.51445,2.302585
4748.1885,1.8163966,2.3411353
4749.6777,1.757643,2.4839308
4751.167,1.8031411,2.5094397
4752.6562,1.9853313,2.220541
4754.1455,1.3423533,2.2437236
4755.635,2.140154,2.414719
4757.124,1.7484843,2.5126271
4758.613,1.5611984,2.334108
4760.102,2.2310338,2.492843
4761.5913,2.209328,2.3417761
4763.0806,1.8858874,2.2484446
4764.57,2.224617,2.3359332
4766.059,2.5294847,2.1115544
4767.5483,1.9904873,1.9603385
4769.0376,2.2092147,2.2969513
4770.527,1.9550644,2.2867904
4772.016,2.1442409,2.3905015
4773.5054,1.8309832,2.4482248
4774.9946,2.0632176,2.3233175
4776.484,1.914265,2.3707614
4777.9727,1.8832852,2.498399
4779.462,1.9690146,2.2321663
4780.951,1.6248995,2.2566526
4782.4404,1.4615022,2.156469
4783.9297,1.4941913,2.2772052
4785.419,2.0505345,2.3373027
4786.908,2.1307402,2.5414858
4788.3975,1.6848143,2.260308
4789.8867,1.3031482,2.5568008
4791.376,1.7886754,2.2163079
4792.865,2.0767264,2.3342638
4794.3545,1.7587492,2.5580034
4795.8438,2.3201437,2.2798328
4797.3325,2.019525,2.3814855
4798.822,1.8124664,2.0682259
4800.311,1.8135741,2.0468009
4801.8003,2.148832,2.5030842
4803.2896,2.225216,2.3926945
4804.779,1.6102966,2.3539696
4806.268,1.994741,2.3933952
4807.7573,2.0021772,2.5214999
