x,y_test,y_predicted
3835.2966,4.7853255,2.6158571
3836.786,-4.982253,2.218503
3838.2751,-3.6818683,2.2523808
3839.7644,-2.291839,2.2482097
3841.2537,1.0571538,2.209836
3842.743,2.2700508,2.3402078
3844.232,-2.3840852,2.0472054
3845.7212,-5.308825,2.4501803
3847.2104,2.6811402,2.3350792
3848.6997,0.3673385,2.216788
3850.189,2.3973393,2.055531
3851.6782,0.6973518,2.3441067
3853.1675,0.067239575,2.1743844
3854.6565,1.0821489,2.702697
3856.1458,-0.9098062,2.0177872
3857.635,-0.34072945,2.4150715
3859.1243,4.4995775,2.3269472
3860.6135,0.59866256,2.226046
3862.1028,-1.2703043,2.0736012
3863.5918,3.6124744,2.2408106
3865.081,0.7246287,1.9329286
3866.5703,2.952392,2.555122
3868.0596,3.798267,2.390788
3869.5488,3.6213818,2.3754516
3871.038,2.3688836,2.3839226
3872.5273,-2.137019,2.3914285
3874.0164,2.478903,2.273017
3875.5056,1.4979923,2.3101573
3876.9949,3.2862408,2.3287039
3878.4841,0.45737734,2.1667364
3879.9734,0.8874996,2.0239325
3881.4626,-1.4772412,2.3780475
3882.9517,1.596167,2.1366282
3884.441,2.672931,1.7253842
3885.9302,0.6025727,2.8743281
3887.4194,0.12204353,2.040959
3888.9087,0.31809452,1.0440469
3890.398,0.45267078,2.2518625
3891.8872,2.8028088,2.6006289
3893.3762,2.1467566,1.9814508
3894.8655,4.4775696,2.5102625
3896.3547,0.48588312,2.3129842
3897.844,3.874101,2.2203515
3899.3333,2.2918012,2.6227093
3900.8225,2.2559829,2.2753446
3902.3115,-0.17383306,2.3016539
3903.8008,-0.22941627,2.105252
3905.29,2.7168922,2.2524385
3906.7793,-1.5670096,2.3785753
3908.2686,4.0392075,2.419426
3909.7578,4.8915997,2.288297
3911.2468,5.113182,2.1963964
3912.736,2.738495,2.790778
3914.2253,-0.8903828,2.225916
3915.7146,1.6144153,2.4602423
3917.2039,2.8211372,2.5409994
3918.693,6.690786,2.4207392
3920.1824,2.0466306,2.655238
3921.6714,1.7644713,2.6023297
3923.1606,2.9978156,2.5047326
3924.65,1.3956125,2.857111
3926.1392,1.628477,2.995898
3927.6284,4.682893,2.862142
3929.1177,4.5809054,2.7121277
3930.6067,5.2975326,2.566993
3932.096,0.79067534,3.1538496
3933.5852,4.3146596,2.839291
3935.0745,2.5424,3.19715
3936.5637,1.1590512,3.0717983
3938.053,8.436128,2.687561
3939.5422,4.2761307,2.9664316
3941.0312,6.496103,2.994051
3942.5205,7.1263094,2.9353611
3944.0098,3.614572,3.0783463
3945.499,2.9962463,3.178748
3946.9883,3.5302372,3.3500667
3948.4775,0.95333743,3.2317681
3949.9666,6.015676,3.4734945
3951.4558,2.561322,3.7873855
3952.945,5.0093875,3.1938946
3954.4343,5.438777,3.2153044
3955.9236,6.4926095,3.2775736
3957.4128,3.0269039,3.3724947
3958.902,5.530854,3.1950395
3960.391,4.3850045,4.1394625
3961.8804,5.4911184,3.8972807
3963.3696,2.9302344,3.851769
3964.859,7.105911,4.6236253
3966.3481,5.900256,4.181124
3967.8374,3.467545,3.8056245
3969.3264,7.0745325,4.5641875
3970.8157,6.773434,5.132797
3972.305,4.161359,4.1894383
3973.7942,2.4654245,4.3693695
3975.2834,7.4047422,4.5831366
3976.7727,7.947989,4.480088
3978.2617,10.572007,2.3011005
3979.751,8.847151,5.673047
3981.2402,2.983302,5.270948
3982.7295,9.733033,5.1537213
3984.2188,5.950132,5.395886
3985.708,9.330823,5.805525
3987.1973,10.522177,3.162971
3988.6863,8.977917,7.0626574
3990.1755,0.29172516,3.2397346
3991.6648,4.127916,6.1376433
3993.154,3.691641,7.2331614
3994.6433,6.6598268,6.4796476
3996.1326,5.3141346,6.1598063
3997.6216,3.6404755,6.2703156
3999.1108,8.969221,6.1454926
4000.6,8.537876,6.055994
4002.0894,6.7908545,5.8908916
4003.5786,8.227036,5.660683
4005.0679,7.195821,5.6125174
4006.5571,8.372242,5.7126265
4008.0461,9.7136135,5.468465
4009.5354,5.6721363,4.9993024
4011.0247,3.4920201,4.762431
4012.514,5.9004254,4.722008
4014.0032,5.3977127,5.0812035
4015.4924,5.5126324,5.2404327
4016.9814,8.868406,4.3618155
4018.4707,3.5070271,4.3182106
4019.96,5.92579,4.0548525
4021.4492,3.8686032,4.213111
4022.9385,3.0640538,4.0475893
4024.4277,8.379378,3.873334
4025.917,3.4936023,4.232615
4027.406,2.4697592,3.9000845
4028.8953,3.8042488,3.831861
4030.3845,2.2077234,3.730919
4031.8738,8.088979,3.6359231
4033.363,4.3352904,3.6709633
4034.8523,5.179764,3.4500246
4036.3413,3.391399,3.2408137
4037.8306,4.850584,3.4974213
4039.3198,2.656403,3.372932
4040.809,3.074352,3.5057678
4042.2983,0.7403086,3.309126
4043.7876,4.429578,3.3436596
4045.2766,2.7431955,3.332326
4046.7659,3.907074,3.3916097
4048.2551,1.8901522,2.9144847
4049.7444,4.494021,3.1147497
4051.2336,1.6831527,3.0895824
4052.723,3.7596724,3.1216497
4054.2122,4.2579165,3.0845075
4055.7012,3.228929,3.0363069
4057.1904,1.1562725,2.938878
4058.6797,2.8472874,2.829725
4060.169,2.9469554,3.0609374
4061.6582,4.0616407,3.1020024
4063.1475,1.3308403,2.9317284
4064.6365,2.5674064,2.8405862
4066.1257,1.8662587,2.9559567
4067.615,0.68332005,2.7175136
4069.1042,1.633876,2.7421355
4070.5935,0.47831815,2.6448686
4072.0828,7.3968782,2.6581285
4073.572,3.5345533,2.6976845
4075.061,2.978926,2.5755348
4076.5503,0.7890364,2.3091352
4078.0396,-0.09253825,2.8444543
4079.5288,5.0187893,2.826971
4081.018,3.9670415,2.5749824
4082.5073,3.067762,2.5949006
4083.9963,1.1397681,2.680843
4085.4856,0.40136668,2.7921615
4086.9749,3.7161918,2.4168735
4088.464,-0.2621618,2.6825335
4089.9534,-0.058637254,2.5564673
4091.4426,1.1640185,2.485257
4092.9316,5.275398,0.09181768
4094.421,-1.3966067,2.540835
4095.9102,2.0971935,2.57705
4097.3994,2.3555925,2.3260992
4098.8887,1.6340778,2.6596696
4100.378,2.7652397,2.1650245
4101.867,2.5598176,2.7193584
4103.3564,2.7642593,2.4940615
4104.8457,2.8855941,2.5453236
4106.335,2.2459228,2.4566329
4107.8237,2.634033,2.4738889
4109.313,2.5452201,2.3895435
4110.8022,1.3369478,2.5628037
4112.2915,1.9733478,2.352634
4113.781,0.30980828,2.4706829
4115.27,0.856036,2.7430992
4116.7593,3.6047094,2.2682214
4118.2485,2.8268366,2.497066
4119.738,1.6124811,2.652326
4121.227,2.8722603,2.664508
4122.7163,3.7145057,2.2557702
4124.2056,2.130928,2.5544138
4125.695,1.1586119,2.3948786
4127.1836,1.3221585,2.1090446
4128.673,0.81700814,2.573917
4130.162,1.7498126,2.8721166
4131.6514,-0.1756008,2.2275891
4133.1406,0.7387884,2.1696029
4134.63,1.3518461,2.3872752
4136.119,2.323241,2.6104438
4137.6084,2.4588459,2.2737179
4139.0977,1.6392733,2.314255
4140.587,1.209945,2.4146924
4142.076,1.770479,2.195651
4143.5654,1.9393427,2.3280365
4145.0547,3.6085086,2.2495058
4146.5435,3.4612057,2.4138894
4148.0327,1.5399799,2.4775076
4149.522,2.7162735,2.1776767
4151.011,0.050747085,2.402126
4152.5005,5.2247934,2.288511
4153.9897,4.1840067,2.3822198
4155.479,5.640912,2.5143921
4156.9683,1.3382694,2.2921338
4158.4575,4.266873,2.3541994
4159.947,3.295022,3.1918087
4161.436,0.88053834,1.9816744
4162.9253,3.7600093,2.2536578
4164.4146,1.3117152,2.2741232
4165.9033,4.3532286,2.3726022
4167.3926,-0.007249183,2.2758844
4168.882,3.4071515,2.2255387
4170.371,-0.82172626,2.2507026
4171.8604,0.65023863,2.0694735
4173.3496,1.7111363,2.2738643
4174.839,4.6291256,2.1380324
4176.328,0.39928517,2.2947574
4177.8174,1.622924,2.5336962
4179.3066,-1.1365429,2.2793002
4180.796,0.7803628,2.152988
4182.285,0.8645836,2.7304559
4183.7744,2.2768836,2.2710729
4185.263,0.42327222,2.4250913
4186.7524,0.11725267,2.230143
4188.2417,2.3987815,2.0621536
4189.731,0.652145,2.3760645
4191.22,1.3935673,2.166236
4192.7095,1.0315084,2.1915164
4194.1987,0.39397395,2.0530918
4195.688,1.2255561,2.3508387
4197.1772,2.975812,2.4220812
4198.6665,2.580846,2.36057
4200.156,2.5583172,2.2849398
4201.645,1.2917827,2.1862104
4203.134,2.316089,2.3256116
4204.623,2.8782496,2.3147914
4206.1123,0.6314201,2.4749665
4207.6016,1.9006671,2.6198893
4209.091,2.0973442,0.70901287
4210.58,1.7278314,2.0938408
4212.0693,0.64088666,2.3604813
4213.5586,1.9432313,2.5196257
4215.048,2.2861016,2.3739636
4216.537,1.3273288,2.3621483
4218.0264,2.599722,2.4425159
4219.5156,3.454561,2.1522489
4221.005,2.92757,2.2063515
4222.4937,2.5742698,2.6577728
4223.983,2.153201,2.4482164
4225.472,1.3462615,2.6526792
4226.9614,6.064644,2.621111
4228.4507,2.487287,2.5715282
4229.94,5.037863,2.781696
4231.429,4.812563,2.6795652
4232.9185,-0.11957604,2.6364565
4234.4077,3.3176932,2.536855
4235.897,1.4577183,2.4006839
4237.386,3.540974,2.4665375
4238.8755,3.3581324,2.094179
4240.3647,4.659738,2.4321785
4241.8535,3.4238176,2.4184797
4243.343,3.1621377,2.491154
4244.832,0.4673211,2.4261336
4246.3213,2.1841948,2.2685342
4247.8105,3.888346,2.3292918
4249.3,1.8816367,2.4035687
4250.789,0.6473042,2.366755
4252.2783,2.6611736,2.3658695
4253.7676,4.310281,2.1523838
4255.257,1.8971967,2.284698
4256.746,0.66161925,2.2276495
4258.2354,2.0994253,1.9607788
4259.7246,0.7603738,2.2688446
4261.2134,3.7565818,2.2491925
4262.7026,-0.034982044,2.3657827
4264.192,2.445408,2.3837142
4265.681,3.6290166,2.3191922
4267.1704,4.596405,2.465801
4268.6597,3.0106416,2.1088498
4270.149,2.5144854,2.1980076
4271.638,0.54909533,2.1749685
4273.1274,-0.35975298,2.3019025
4274.6167,2.278666,2.2971253
4276.106,2.4972894,2.1198316
4277.595,3.490512,2.530543
4279.0845,3.3602238,2.16498
4280.573,3.6309059,2.2663665
4282.0625,1.2123321,2.5493999
4283.552,1.8670746,2.3317087
4285.041,3.6193578,2.0766847
4286.5303,0.19680399,2.0832694
4288.0195,1.5701703,2.4047787
4289.509,2.6840641,2.3655338
4290.998,1.3817667,2.2946537
4292.4873,0.57848924,2.3475995
4293.9766,-0.47345924,2.3931956
4295.466,1.5960023,2.3116539
4296.955,2.5983973,2.308026
4298.4443,0.76511866,2.3485572
4299.933,1.114172,1.9266667
4301.4224,2.146001,2.3499055
4302.9116,0.6394512,2.1730213
4304.401,1.9700097,2.3897493
4305.89,3.265554,2.243441
4307.3794,4.8717985,2.3953207
4308.8687,1.677597,2.3707223
4310.358,1.8841417,1.9838504
4311.847,1.3981175,2.0493715
4313.3364,3.0181239,2.1015568
4314.8257,3.237885,2.0781865
4316.315,-0.40398344,2.0804954
4317.804,5.081842,2.38879
4319.293,4.775656,2.0409966
4320.782,-1.8750502,1.9105347
4322.2715,1.563383,2.3286872
4323.7607,4.227681,2.0994325
4325.25,1.7975568,1.9476763
4326.7393,1.5478653,2.3480937
4328.2285,-0.10104027,1.863058
4329.718,3.348608,2.180347
4331.207,4.6560283,1.8817608
4332.6963,1.5097973,2.2101033
4334.1855,4.5824995,2.144905
4335.675,1.1386589,2.0805426
4337.1636,2.0425045,2.0041018
4338.653,2.8227663,2.1041858
4340.142,2.9232235,1.8035886
4341.6313,3.0944011,2.0457783
4343.1206,2.195135,2.121441
4344.61,0.5084829,1.974092
4346.099,2.9542465,2.103656
4347.5884,3.6583679,1.7501872
4349.0776,1.1604933,2.1803977
4350.567,1.7071661,1.8329909
4352.056,2.4707184,1.94463
4353.5454,3.6670647,1.9139521
4355.0347,2.7850347,1.9442433
4356.5234,3.6148138,2.361035
4358.0127,6.1846433,2.0780928
4359.502,1.0944419,2.124661
4360.991,-0.6702481,2.2991588
4362.4805,2.5093927,1.8123478
4363.9697,1.4473786,1.80945
4365.459,1.7208327,1.8753341
4366.948,2.2043755,1.6177497
4368.4375,-0.31526527,1.9146855
4369.927,1.8701781,1.8928902
4371.416,0.4571351,2.0479386
4372.9053,0.1740984,1.9271679
4374.3945,0.6199017,1.7575501
4375.8833,2.9215038,1.7448778
4377.3726,-0.015837122,1.8081828
4378.862,1.5091684,1.6619455
4380.351,1.8528558,1.9913192
4381.8403,2.0615518,1.8919004
4383.3296,2.0986664,2.1815639
4384.819,0.58362544,1.9039764
4386.308,2.405024,1.7751735
4387.7974,2.0553424,1.8344288
4389.2866,2.8073993,1.6065347
4390.776,1.8478506,1.951683
4392.265,0.61122686,2.086584
4393.7544,1.0092392,1.9808586
4395.243,3.2784128,1.9502397
4396.7324,1.1300424,1.9693097
4398.2217,3.2311263,1.6955557
4399.711,3.3699403,1.8305452
4401.2,2.3363311,1.6324003
4402.6895,-1.9112196,1.7532415
4404.1787,0.41251412,2.0885444
4405.668,-0.7446299,1.8751274
4407.157,2.0675917,1.627579
4408.6465,-1.0491966,1.8408487
4410.1357,-0.26678333,1.8643861
4411.625,3.8963876,1.6154426
4413.1143,0.9046781,1.9802377
4414.603,1.449526,2.0092463
4416.0923,-0.04980913,1.7503327
4417.5815,1.7816646,2.0045638
4419.071,0.035618283,1.9827788
4420.56,1.7457932,1.8996665
4422.0493,-0.22660083,1.9740951
4423.5386,2.9660428,1.7740339
4425.028,0.7694779,1.8260169
4426.517,2.134438,2.0714073
4428.0063,-1.0517045,1.7490041
4429.4956,0.5956071,1.9446504
4430.985,0.96304995,2.1122055
4432.474,0.6239412,1.722531
4433.963,1.9038026,1.7332058
4435.452,2.8427842,1.8286351
4436.9414,0.8260466,2.1089199
4438.4307,-1.2372458,2.0291605
4439.92,-0.2182147,1.9513324
4441.409,0.38466218,1.9452319
4442.8984,0.8028074,1.9434161
4444.3877,-1.7761047,1.8172307
4445.877,3.597781,2.0726728
4447.366,0.6496042,1.875447
4448.8555,1.0497129,1.96924
4450.3447,1.4926964,1.8233601
4451.834,-0.810806,1.8783336
4453.3228,0.69914335,1.8600802
4454.812,1.9004738,2.166501
4456.3013,4.7551203,2.0033543
4457.7905,1.0709693,1.8430662
4459.28,1.4201703,1.9062605
4460.769,0.10359379,2.271579
4462.2583,1.0177097,2.1245964
4463.7476,3.7145789,1.7426566
4465.237,1.7482224,1.9730917
4466.726,1.9703281,2.0133216
4468.2153,1.5512035,1.8929245
4469.7046,2.4188478,1.9672302
4471.1934,2.379668,1.7826551
4472.6826,1.4663941,1.8360587
4474.172,0.34779114,1.8684571
4475.661,2.9867463,2.170475
4477.1504,-0.0049145864,2.0914667
4478.6396,-0.263513,1.9597791
4480.129,0.5948886,2.1285024
4481.618,1.754538,1.872834
4483.1074,1.0605617,1.9199263
4484.5967,-0.03972852,1.7783606
4486.086,2.1007438,2.097206
4487.575,-0.3202299,2.190684
4489.0645,-0.9851491,2.275657
4490.553,0.70525795,1.8988478
4492.0425,0.033806596,1.9176898
4493.5317,1.710043,1.824767
4495.021,0.10548124,1.8915975
4496.5103,1.0421144,2.1213803
4497.9995,1.4792775,1.8390384
4499.489,2.1372702,1.9261224
4500.978,2.4885137,1.77859
4502.4673,1.4982139,1.9730824
4503.9565,3.3725276,1.9502017
4505.446,0.59709644,1.4952747
4506.935,0.33108774,2.117184
4508.4243,0.27466422,1.6142304
4509.913,0.62949914,1.9632182
4511.4023,2.9667032,2.017398
4512.8916,1.10571,2.09097
4514.381,1.413113,2.044499
4515.87,1.0949521,2.0535693
4517.3594,0.8362091,1.9683444
4518.8486,3.3413005,2.0667367
4520.338,1.9193145,1.9084525
4521.827,0.09806051,2.033864
4523.3164,-0.31619453,2.3207622
4524.8057,1.5403184,1.9055823
4526.295,2.587805,1.8721952
4527.784,1.8207709,2.1817615
4529.273,2.4669433,1.8111639
4530.762,1.7066505,1.8020954
4532.2515,0.039701432,1.7442082
4533.7407,0.7436228,1.9078875
4535.23,0.42353204,2.0022266
4536.719,1.8030816,1.9542086
4538.2085,0.84068346,1.7999471
4539.6978,1.8208697,1.8542947
4541.187,2.2651505,2.0320907
4542.6763,0.8319225,1.8531722
4544.1655,0.013138049,2.0576563
4545.655,1.3765541,1.685858
4547.144,1.7868614,1.882618
4548.633,1.7962967,1.9019957
4550.122,1.009601,2.1269329
4551.6113,0.00960202,1.5747057
4553.1006,0.75005203,1.8429618
4554.59,0.32302365,1.679622
4556.079,2.2540061,1.8320891
4557.5684,-0.14327264,2.0249927
4559.0576,-0.124527104,2.1875775
4560.547,3.373201,1.9211566
4562.036,2.1963987,1.8256111
4563.5254,2.416023,2.0353432
4565.0146,0.058712624,1.9870856
4566.504,4.1767235,1.6828103
4567.9927,0.22428574,1.8888148
4569.482,0.96543765,1.8924226
4570.971,0.6616123,1.7813244
4572.4604,1.4235988,2.648762
4573.9497,2.3004909,1.5341853
4575.439,2.3343587,2.0152273
4576.928,1.7303182,1.9567378
4578.4175,0.6556488,1.9535805
4579.9067,1.7293558,1.798801
4581.396,2.9426363,1.835992
4582.8853,-0.012127621,2.2713726
4584.3745,1.1533445,1.8915534
4585.8633,1.6811517,1.8038785
4587.3525,3.2642107,1.8725287
4588.842,1.2068692,1.7127982
4590.331,3.3883338,1.9232478
4591.8203,1.906703,2.230218
4593.3096,-0.22567865,0.9978666
4594.799,0.94200826,1.7908286
4596.288,1.3366858,2.0497494
4597.7773,1.5574223,1.8264594
4599.2666,-0.5154953,1.8507811
4600.756,0.9651531,1.7509086
4602.245,2.5536513,1.8123031
4603.7344,1.3812269,2.035938
4605.223,2.0014033,1.7912419
4606.7124,2.6834154,1.8131378
4608.2017,-0.4528155,1.8540027
4609.691,3.219566,1.7973969
4611.18,4.154294,1.9191816
4612.6694,1.2078564,1.908526
4614.1587,-0.017518613,1.770323
4615.648,1.0968944,1.7436314
4617.137,2.338907,2.086844
4618.6265,-0.17925517,1.8277304
4620.1157,2.2671247,1.6626244
4621.605,1.3046919,1.6425614
4623.094,0.59773415,2.0044622
4624.583,0.10451126,1.8923731
4626.0723,-0.5340755,1.8131094
4627.5615,1.3783306,2.1134934
4629.051,0.9383217,1.7601614
4630.54,0.68735105,2.0038428
4632.0293,0.46209133,1.6561038
4633.5186,2.520681,1.6902705
4635.008,1.4954358,1.8881447
4636.497,0.5513347,1.7412661
4637.9863,0.5318297,1.810406
4639.4756,1.4145529,1.9926995
4640.965,2.475953,1.9020698
4642.454,1.7306778,1.6678345
4643.943,-0.6832959,1.7483552
4645.432,1.2341046,1.7191513
4646.9214,0.12366609,1.5302193
4648.4106,-0.17817064,1.8578819
4649.9,1.8855081,1.9553895
4651.389,0.5999837,1.6794741
4652.8784,1.0163722,1.8738234
4654.3677,1.8735445,1.7549804
4655.857,4.0054154,1.6988466
4657.346,0.94387627,1.8686349
4658.8354,1.192394,1.7242801
4660.3247,-0.10436271,1.871969
4661.814,1.7193135,1.5629712
4663.3027,3.3615923,1.8626285
4664.792,1.4011117,1.8576441
4666.2812,0.8539109,1.7803916
4667.7705,3.200325,1.8586466
4669.26,0.81413275,1.8077534
4670.749,0.57695174,1.8823982
4672.2383,2.0726771,1.8129095
4673.7275,3.1001525,1.6533086
4675.217,-0.3520115,2.0390067
4676.706,1.0652475,2.2113748
4678.1953,2.0844824,1.7625154
4679.6846,2.0086503,1.8600181
4681.174,0.09362545,1.8965507
4682.6626,0.60445666,1.7743154
4684.152,2.3894002,1.8160079
4685.641,1.1257327,1.8992106
4687.1304,1.2449547,1.7504734
4688.6196,2.1945944,2.1215558
4690.109,0.69132924,1.687915
4691.598,0.2972272,1.7364562
4693.0874,0.020447852,1.9156694
4694.5767,1.1624769,2.076599
4696.066,0.33886775,1.6775541
4697.555,1.3709469,1.8254313
4699.0444,1.9032315,1.873873
4700.5337,3.025994,1.9126635
4702.0225,0.08538387,1.7579772
4703.5117,1.2167486,1.6479559
4705.001,0.7844164,2.043383
4706.49,2.1763303,2.014095
4707.9795,0.2586884,1.9486192
4709.4688,1.5442379,1.8193367
4710.958,3.5964644,1.9242324
4712.4473,-0.12669608,1.8046107
4713.9365,0.3118831,1.8892369
4715.426,-0.053857356,1.8847618
4716.915,0.44942644,1.7402177
4718.4043,1.48051,1.8132801
4719.893,1.2584335,2.000071
4721.3823,2.3410842,1.8349309
4722.8716,2.6437047,1.8246388
4724.361,2.9607246,1.7167208
4725.85,3.6928544,1.7685142
4727.3394,1.5734653,1.7832893
4728.8286,1.6074771,2.1339493
4730.318,2.0103967,1.677794
4731.807,2.041797,1.6849024
4733.2964,1.4511077,2.1607234
4734.7856,2.7504969,2.062028
4736.275,1.3363658,1.7627664
4737.764,1.1616191,1.9392298
4739.253,1.0411394,2.329653
4740.742,-0.25955698,1.626935
4742.2314,0.48288602,2.0546741
4743.7207,2.7329588,2.133799
4745.21,2.131822,1.9347012
4746.699,1.3448143,1.8371228
4748.1885,0.58915424,2.1356714
4749.6777,2.0770936,1.9109447
4751.167,3.7706652,1.7518921
4752.6562,2.1787539,1.7578928
4754.1455,2.6603599,1.9014435
4755.635,2.2835777,1.8545238
4757.124,1.9716268,1.6896951
4758.613,0.9568469,1.8586057
4760.102,0.18468948,1.9865854
4761.5913,0.9446758,1.8572743
4763.0806,1.5358377,1.8897955
4764.57,1.4816929,1.735256
4766.059,0.16281983,1.8960325
4767.5483,1.3383183,1.9102037
4769.0376,1.8205509,2.005732
4770.527,1.0740396,1.9337932
4772.016,0.6937635,1.9170226
4773.5054,0.75416976,1.8317001
4774.9946,1.5829353,1.8738117
4776.484,1.3039302,2.0198565
4777.9727,2.1798167,2.006068
4779.462,1.5568199,2.014158
4780.951,0.8606759,1.9536822
4782.4404,2.0050473,1.8858509
4783.9297,2.533004,1.9877293
4785.419,1.1536047,1.9074786
4786.908,1.2950131,2.0214434
4788.3975,1.3846567,1.830036
4789.8867,0.24815848,1.9960332
4791.376,0.905906,1.9166116
4792.865,1.9385707,2.1349895
4794.3545,1.0588337,2.1158872
4795.8438,0.5329259,2.0832095
4797.3325,0.0055837417,1.9787953
4798.822,1.9855484,2.1244535
